id,sbl_id,word_order
110584,10679,4
110585,10680,5
110586,10681,6
110587,10682,7
110588,10683,8
110589,10684,9
110590,10685,10
110591,10686,11
110592,10687,12
110593,10688,13
110594,10689,14
110595,10690,15
110596,10691,16
110597,10692,17
110598,10693,18
110599,10694,19
110600,10695,1
110601,10696,2
110602,10697,3
110603,10698,4
110604,10699,5
110605,10700,6
110606,10701,7
110607,10702,8
110608,10703,9
110609,10704,10
110610,10705,11
110611,10706,12
110612,10707,13
110613,10708,1
110614,10709,2
110615,10710,3
110616,10711,4
110617,10712,5
110618,10713,6
110619,10714,7
110620,10715,8
110621,10716,9
110622,10717,10
110623,10718,11
110624,10719,12
110625,10720,13
110626,10721,14
110627,10722,15
110628,10723,16
110629,10724,17
110630,10725,1
110631,10726,2
110632,10727,3
110633,10728,4
110634,10729,5
110635,10730,6
110636,10731,7
110637,10732,8
110638,10733,9
110639,10734,10
110640,10735,1
110641,10736,2
110642,10737,3
110643,10738,4
110644,10739,5
110645,10740,6
110646,10741,7
110647,10742,8
110648,10743,9
110649,10744,11
110650,10745,12
110651,10746,13
110652,10747,14
110653,10748,16
110654,10749,17
110655,10750,18
110656,10751,19
110657,10752,20
110658,10753,21
110659,10754,22
110660,10755,23
110661,10756,24
110662,10757,1
110663,10758,2
110664,10759,3
110665,10760,4
110666,10761,5
110667,10762,6
110668,10763,7
110669,10764,9
110670,10765,10
110671,10766,11
110672,10767,12
110673,10768,13
110674,10769,15
110675,10770,16
110676,10771,1
110677,10772,2
110678,10773,3
110679,10774,4
110680,10775,5
110681,10776,6
110682,10777,7
110683,10778,8
110684,10779,9
110685,10780,10
110686,10781,11
110687,10782,12
110688,10783,13
110689,10784,14
110690,10785,1
110691,10786,2
110692,10787,3
110693,10788,4
110694,10789,5
110695,10790,6
110696,10791,7
110697,10792,8
110698,10793,9
110699,10794,10
110700,10795,11
110701,10796,12
110702,10797,13
110703,10798,14
110704,10799,15
110705,10800,16
110706,10801,17
110707,10802,18
110708,10803,19
110709,10804,20
110710,10805,21
110711,10806,23
110712,10807,24
110713,10808,25
110714,10809,1
110715,10810,2
110716,10811,3
110717,10812,4
110718,10813,5
110719,10814,10
110720,10815,11
110721,10816,12
110722,10817,13
110723,10818,14
110724,10819,15
110725,10820,16
110726,10821,17
110727,10822,18
110728,10823,1
110729,10824,2
110730,10825,3
110731,10826,4
110732,10827,5
110733,10828,6
110734,10829,7
110735,10830,8
110736,10831,9
110737,10832,10
110738,10833,11
110739,10834,12
110740,10835,13
110741,10836,14
110742,10837,15
110743,10838,1
110744,10839,3
110745,10840,4
110746,10841,5
110747,10842,6
110748,10843,7
110749,10844,8
110750,10845,9
110751,10846,10
110752,10847,11
110753,10848,12
110754,10849,13
110755,10850,14
110756,10851,15
110757,10852,16
110758,10853,17
110759,10854,18
110760,10855,19
110761,10856,1
110762,10857,2
110763,10858,3
110764,10859,4
110765,10860,5
110766,10861,6
110767,10862,7
110768,10863,8
110769,10864,9
110770,10865,10
110771,10866,11
110772,10867,12
110773,10868,13
110774,10869,14
110775,10870,15
110776,10871,16
110777,10872,17
110778,10873,18
110779,10874,19
110780,10875,1
110781,10876,2
110782,10877,3
110783,10878,4
110784,10879,5
110785,10880,6
110786,10881,7
110787,10882,8
110788,10883,9
110789,10884,12
110790,10885,13
110791,10886,14
110792,10887,1
110793,10888,2
110794,10889,3
110795,10890,4
110796,10891,5
110797,10892,6
110798,10893,7
110799,10894,8
110800,10895,9
110801,10896,10
110802,10897,11
110803,10898,12
110804,10899,13
110805,10900,14
110806,10901,15
110807,10902,1
110808,10903,2
110809,10904,3
110810,10905,4
110811,10906,5
110812,10907,6
110813,10908,8
110814,10909,9
110815,10910,10
110816,10911,11
110817,10912,12
110818,10913,13
110819,10914,14
110820,10915,15
110821,10916,16
110822,10917,17
110823,10918,18
110824,10919,19
110825,10920,20
110826,10921,21
110827,10922,1
110828,10923,2
110829,10924,3
110830,10925,4
110831,10926,5
110832,10927,6
110833,10928,7
110834,10929,8
110835,10930,9
110836,10931,10
110837,10932,11
110838,10933,12
110839,10934,13
110840,10935,14
110841,10936,15
110842,10937,16
110843,10938,17
110844,10939,18
110845,10940,19
110846,10941,20
110847,10942,21
110848,10943,22
110849,10944,23
110850,10945,1
110851,10946,2
110852,10947,3
110853,10948,4
110854,10949,5
110855,10950,6
110856,10951,7
110857,10952,8
110858,10953,9
110859,10954,1
110860,10955,2
110861,10956,3
110862,10957,5
110863,10958,6
110864,10959,7
110865,10960,8
110866,10961,9
110867,10962,11
110868,10963,12
110869,10964,13
110870,10965,14
110871,10966,15
110872,10967,16
110873,10968,17
110874,10969,18
110875,10970,19
110876,10971,20
110877,10972,1
110878,10973,2
110879,10974,3
110880,10975,4
110881,10976,6
110882,10977,7
110883,10978,8
110884,10979,9
110885,10980,10
110886,10981,11
110887,10982,12
110888,10983,13
110889,10984,14
110890,10985,15
110891,10986,16
110892,10987,23
110893,10988,1
110894,10989,2
110895,10990,3
110896,10991,4
110897,10992,5
110898,10993,6
110899,10994,7
110900,10995,8
110901,10996,9
110902,10997,10
110903,10998,11
110904,10999,12
110905,11000,14
110906,11001,15
110907,11002,16
110908,11003,17
110909,11004,18
110910,11005,19
110911,11006,20
110912,11007,21
110913,11008,22
110914,11009,23
110915,11010,24
110916,11011,1
110917,11012,2
110918,11013,3
110919,11014,4
110920,11015,5
110921,11016,6
110922,11017,7
110923,11018,8
110924,11019,9
110925,11020,10
110926,11021,11
110927,11022,12
110928,11023,13
110929,11024,14
110930,11025,15
110931,11026,1
110932,11027,2
110933,11028,3
110934,11029,4
110935,11030,5
110936,11031,6
110937,11032,7
110938,11033,8
110939,11034,9
110940,11035,10
110941,11036,11
110942,11037,12
110943,11038,1
110944,11039,2
110945,11040,3
110946,11041,4
110947,11042,5
110948,11043,6
110949,11044,7
110950,11045,8
110951,11046,9
110952,11047,10
110953,11048,11
110954,11049,12
110955,11050,13
110956,11051,14
110957,11052,15
110958,11053,16
110959,11054,17
110960,11055,18
110961,11056,19
110962,11057,20
110963,11058,1
110964,11059,2
110965,11060,3
110966,11061,4
110967,11062,5
110968,11063,6
110969,11064,7
110970,11065,8
110971,11066,9
110972,11067,10
110973,11068,11
110974,11069,12
110975,11070,13
110976,11071,14
110977,11072,15
110978,11073,16
110979,11074,17
110980,11075,18
110981,11076,19
110982,11077,20
110983,11078,21
110984,11079,22
110985,11080,1
110986,11081,2
110987,11082,3
110988,11083,4
110989,11084,6
110990,11085,7
110991,11086,8
110992,11087,9
110993,11088,10
110994,11089,11
110995,11090,12
110996,11091,13
110997,11092,14
110998,11093,15
110999,11094,16
111000,11095,17
111001,11096,18
111002,11097,1
111003,11098,2
111004,11099,3
111005,11100,4
111006,11101,5
111007,11102,6
111008,11103,8
111009,11104,9
111010,11105,10
111011,11106,11
111012,11107,12
111013,11108,13
111014,11109,14
111015,11110,1
111016,11111,2
111017,11112,3
111018,11113,4
111019,11114,5
111020,11115,6
111021,11116,7
111022,11117,8
111023,11118,9
111024,11119,10
111025,11120,11
111026,11121,12
111027,11122,13
111028,11123,14
111029,11124,15
111030,11125,16
111031,11126,17
111032,11127,18
111033,11128,19
111034,11129,20
111035,11130,21
111036,11131,22
111037,11132,23
111038,11133,24
111039,11134,25
111040,11135,26
111041,11136,27
111042,11137,28
111043,11138,29
111044,11139,30
111045,11140,31
111046,11141,32
111047,11142,1
111048,11143,3
111049,11144,4
111050,11145,5
111051,11146,6
111052,11147,7
111053,11148,8
111054,11149,9
111055,11150,10
111056,11151,11
111057,11152,12
111058,11153,13
111059,11154,14
111060,11155,15
111061,11156,16
111062,11157,17
111063,11158,1
111064,11159,2
111065,11160,3
111066,11161,4
111067,11162,5
111068,11163,6
111069,11164,7
111070,11165,8
111071,11166,9
111072,11167,10
111073,11168,11
111074,11169,12
111075,11170,13
111076,11171,14
111077,11172,15
111078,11173,16
111079,11174,17
111080,11175,18
111081,11176,19
111082,11177,20
111083,11178,21
111084,11179,22
111085,11180,1
111086,11181,2
111087,11182,4
111088,11183,5
111089,11184,6
111090,11185,7
111091,11186,8
111092,11187,1
111093,11188,2
111094,11189,3
111095,11190,4
111096,11191,6
111097,11192,7
111098,11193,8
111099,11194,10
111100,11195,11
111101,11196,12
111102,11197,13
111103,11198,14
111104,11199,15
111105,11200,16
111106,11201,1
111107,11202,2
111108,11203,3
111109,11204,4
111110,11205,5
111111,11206,6
111112,11207,8
111113,11208,9
111114,11209,10
111115,11210,11
111116,11211,16
111117,11212,17
111118,11213,18
111119,11214,20
111120,11215,21
111121,11216,22
111122,11217,23
111123,11218,25
111124,11219,26
111125,11220,27
111126,11221,28
111127,11222,29
111128,11223,30
111129,11224,31
111130,11225,1
111131,11226,2
111132,11227,3
111133,11228,4
111134,11229,5
111135,11230,6
111136,11231,7
111137,11232,8
111138,11233,9
111139,11234,10
111140,11235,11
111141,11236,12
111142,11237,13
111143,11238,14
111144,11239,15
111145,11240,16
111146,11241,1
111147,11242,2
111148,11243,3
111149,11244,4
111150,11245,5
111151,11246,6
111152,11247,7
111153,11248,8
111154,11249,9
111155,11250,10
111156,11251,11
111157,11252,12
111158,11253,13
111159,11254,1
111160,11255,2
111161,11256,3
111162,11257,4
111163,11258,5
111164,11259,6
111165,11260,7
111166,11261,11
111167,11262,12
111168,11263,13
111169,11264,1
111170,11265,2
111171,11266,3
111172,11267,4
111173,11268,5
111174,11269,6
111175,11270,7
111176,11271,8
111177,11272,9
111178,11273,10
111179,11274,11
111180,11275,12
111181,11276,13
111182,11277,14
111183,11278,15
111184,11279,16
111185,11280,17
111186,11281,18
111187,11282,19
111188,11283,20
111189,11284,21
111190,11285,22
111191,11286,23
111192,11287,24
111193,11288,25
111194,11289,1
111195,11290,2
111196,11291,3
111197,11292,4
111198,11293,5
111199,11294,6
111200,11295,7
111201,11296,8
111202,11297,9
111203,11298,10
111204,11299,11
111205,11300,12
111206,11301,13
111207,11302,1
111208,11303,2
111209,11304,3
111210,11305,4
111211,11306,5
111212,11307,6
111213,11308,7
111214,11309,8
111215,11310,9
111216,11311,10
111217,11312,11
111218,11313,13
111219,11314,14
111220,11315,15
111221,11316,16
111222,11317,17
111223,11318,18
111224,11319,19
111225,11320,20
111226,11321,1
111227,11322,2
111228,11323,3
111229,11324,4
111230,11325,5
111231,11326,6
111232,11327,7
111233,11328,8
111234,11329,9
111235,11330,10
111236,11331,19
111237,11332,20
111238,11333,21
111239,11334,22
111240,11335,23
111241,11336,24
111242,11337,25
111243,11338,26
111244,11339,1
111245,11340,2
111246,11341,3
111247,11342,4
111248,11343,6
111249,11344,7
111250,11345,8
111251,11346,9
111252,11347,10
111253,11348,11
111254,11349,12
111255,11350,1
111256,11351,2
111257,11352,3
111258,11353,4
111259,11354,5
111260,11355,6
111261,11356,7
111262,11357,8
111263,11358,9
111264,11359,10
111265,11360,11
111266,11361,12
111267,11362,13
111268,11363,14
111269,11364,15
111270,11365,16
111271,11366,1
111272,11367,2
111273,11368,3
111274,11369,4
111275,11370,5
111276,11371,6
111277,11372,7
111278,11373,8
111279,11374,9
111280,11375,10
111281,11376,11
111282,11377,12
111283,11378,13
111284,11379,14
111285,11380,15
111286,11381,16
111287,11382,17
111288,11383,1
111289,11384,2
111290,11385,3
111291,11386,4
111292,11387,5
111293,11388,6
111294,11389,7
111295,11390,8
111296,11391,9
111297,11392,10
111298,11393,11
111299,11394,12
111300,11395,13
111301,11396,14
111302,11397,15
111303,11398,16
111304,11399,17
111305,11400,18
111306,11401,19
111307,11402,20
111308,11403,21
111309,11404,22
111310,11405,23
111311,11406,24
111312,11407,25
111313,11408,26
111314,11409,28
111315,11410,29
111316,11411,30
111317,11412,31
111318,11413,32
111319,11414,33
111320,11415,34
111321,11416,35
111322,11417,36
111323,11418,37
111324,11419,38
111325,11420,39
111326,11421,1
111327,11422,2
111328,11423,4
111329,11424,5
111330,11425,6
111331,11426,7
111332,11427,8
111333,11428,9
111334,11429,10
111335,11430,11
111336,11431,12
111337,11432,13
111338,11433,14
111339,11434,15
111340,11435,16
111341,11436,17
111342,11437,18
111343,11438,19
111344,11439,20
111345,11440,21
111346,11441,22
111347,11442,23
111348,11443,24
111349,11444,25
111350,11445,27
111351,11446,28
111352,11447,29
111353,11448,30
111354,11449,31
111355,11450,1
111356,11451,2
111357,11452,3
111358,11453,4
111359,11454,5
111360,11455,6
111361,11456,7
111362,11457,8
111363,11458,1
111364,11459,2
111365,11460,3
111366,11461,4
111367,11462,5
111368,11463,6
111369,11464,7
111370,11465,8
111371,11466,9
111372,11467,10
111373,11468,11
111374,11469,12
111375,11470,13
111376,11471,14
111377,11472,15
111378,11473,16
111379,11474,17
111380,11475,18
111381,11476,19
111382,11477,2
111383,11478,3
111384,11479,4
111385,11480,5
111386,11481,6
111387,11482,7
111388,11483,8
111389,11484,9
111390,11485,10
111391,11486,11
111392,11487,12
111393,11488,13
111394,11489,14
111395,11490,15
111396,11491,16
111397,11492,1
111398,11493,2
111399,11494,3
111400,11495,4
111401,11496,5
111402,11497,6
111403,11498,7
111404,11499,8
111405,11500,9
111406,11501,10
111407,11502,11
111408,11503,12
111409,11504,1
111410,11505,2
111411,11506,3
111412,11507,4
111413,11508,5
111414,11509,6
111415,11510,7
111416,11511,8
111417,11512,9
111418,11513,10
111419,11514,11
111420,11515,12
111421,11516,13
111422,11517,14
111423,11518,15
111424,11519,16
111425,11520,1
111426,11521,2
111427,11522,3
111428,11523,4
111429,11524,5
111430,11525,6
111431,11526,7
111432,11527,8
111433,11528,9
111434,11529,10
111435,11530,11
111436,11531,12
111437,11532,1
111438,11533,2
111439,11534,3
111440,11535,4
111441,11536,6
111442,11537,7
111443,11538,8
111444,11539,9
111445,11540,11
111446,11541,12
111447,11542,13
111448,11543,14
111449,11544,15
111450,11545,16
111451,11546,17
111452,11547,18
111453,11548,19
111454,11549,20
111455,11550,1
111456,11551,2
111457,11552,3
111458,11553,4
111459,11554,5
111460,11555,6
111461,11556,7
111462,11557,8
111463,11558,9
111464,11559,10
111465,11560,11
111466,11561,12
111467,11562,13
111468,11563,14
111469,11564,1
111470,11565,2
111471,11566,3
111472,11567,4
111473,11568,5
111474,11569,6
111475,11570,7
111476,11571,8
111477,11572,9
111478,11573,10
111479,11574,11
111480,11575,12
111481,11576,13
111482,11577,14
111483,11578,15
111484,11579,16
111485,11580,17
111486,11581,18
111487,11582,19
111488,11583,20
111489,11584,21
111490,11585,22
111491,11586,23
111492,11587,24
111493,11588,25
111494,11589,26
111495,11590,1
111496,11591,2
111497,11592,3
111498,11593,4
111499,11594,5
111500,11595,6
111501,11596,7
111502,11597,8
111503,11598,9
111504,11599,10
111505,11600,1
111506,11601,2
111507,11602,4
111508,11603,5
111509,11604,6
111510,11605,7
111511,11606,8
111512,11607,9
111513,11608,10
111514,11609,11
111515,11610,12
111516,11611,13
111517,11612,14
111518,11613,15
111519,11614,18
111520,11615,1
111521,11616,2
111522,11617,3
111523,11618,4
111524,11619,5
111525,11620,6
111526,11621,1
111527,11622,3
111528,11623,4
111529,11624,5
111530,11625,6
111531,11626,7
111532,11627,8
111533,11628,9
111534,11629,10
111535,11630,12
111536,11631,13
111537,11632,14
111538,11633,15
111539,11634,17
111540,11635,18
111541,11636,19
111542,11637,20
111543,11638,21
111544,11639,22
111545,11640,23
111546,11641,24
111547,11642,1
111548,11643,2
111549,11644,3
111550,11645,5
111551,11646,6
111552,11647,7
111553,11648,8
111554,11649,9
111555,11650,10
111556,11651,11
111557,11652,12
111558,11653,13
111559,11654,14
111560,11655,15
111561,11656,1
111562,11657,2
111563,11658,3
111564,11659,4
111565,11660,5
111566,11661,6
111567,11662,7
111568,11663,8
111569,11664,9
111570,11665,10
111571,11666,11
111572,11667,12
111573,11668,13
111574,11669,14
111575,11670,2
111576,11671,3
111577,11672,4
111578,11673,6
111579,11674,7
111580,11675,8
111581,11676,9
111582,11677,10
111583,11678,11
111584,11679,13
111585,11680,14
111586,11681,15
111587,11682,16
111588,11683,17
111589,11684,18
111590,11685,19
111591,11686,20
111592,11687,21
111593,11688,22
111594,11689,1
111595,11690,2
111596,11691,3
111597,11692,4
111598,11693,5
111599,11694,6
111600,11695,7
111601,11696,8
111602,11697,9
111603,11698,1
111604,11699,2
111605,11700,3
111606,11701,4
111607,11702,5
111608,11703,6
111609,11704,7
111610,11705,8
111611,11706,9
111612,11707,10
111613,11708,11
111614,11709,12
111615,11710,13
111616,11711,14
111617,11712,15
111618,11713,16
111619,11714,18
111620,11715,19
111621,11716,1
111622,11717,2
111623,11718,3
111624,11719,4
111625,11720,5
111626,11721,6
111627,11722,7
111628,11723,8
111629,11724,9
111630,11725,10
111631,11726,11
111632,11727,12
111633,11728,13
111634,11729,14
111635,11730,15
111636,11731,16
111637,11732,17
111638,11733,18
111639,11734,1
111640,11735,2
111641,11736,3
111642,11737,4
111643,11738,5
111644,11739,6
111645,11740,7
111646,11741,8
111647,11742,9
111648,11743,10
111649,11744,11
111650,11745,12
111651,11746,13
111652,11747,14
111653,11748,15
111654,11749,16
111655,11750,18
111656,11751,1
111657,11752,2
111658,11753,3
111659,11754,4
111660,11755,5
111661,11756,6
111662,11757,7
111663,11758,8
111664,11759,9
111665,11760,10
111666,11761,11
111667,11762,12
111668,11763,13
111669,11764,14
111670,11765,15
111671,11766,16
111672,11767,17
111673,11768,18
111674,11769,1
111675,11770,2
111676,11771,3
111677,11772,4
111678,11773,5
111679,11774,6
111680,11775,7
111681,11776,8
111682,11777,9
111683,11778,10
111684,11779,11
111685,11780,12
111686,11781,13
111687,11782,14
111688,11783,15
111689,11784,16
111690,11785,17
111691,11786,18
111692,11787,19
111693,11788,20
111694,11789,21
111695,11790,22
111696,11791,23
111697,11792,24
111698,11793,25
111699,11794,26
111700,11795,27
111701,11796,28
111702,11797,29
111703,11798,1
111704,11799,2
111705,11800,3
111706,11801,4
111707,11802,5
111708,11803,6
111709,11804,7
111710,11805,8
111711,11806,9
111712,11807,10
111713,11808,11
111714,11809,12
111715,11810,13
111716,11811,14
111717,11812,15
111718,11813,16
111719,11814,17
111720,11815,25
111721,11816,26
111722,11817,27
111723,11818,2
111724,11819,3
111725,11820,4
111726,11821,5
111727,11822,6
111728,11823,7
111729,11824,8
111730,11825,10
111731,11826,17
111732,11827,18
111733,11828,19
111734,11829,20
111735,11830,21
111736,11831,22
111737,11832,23
111738,11833,24
111739,11834,26
111740,11835,27
111741,11836,28
111742,11837,29
111743,11838,30
111744,11839,31
111745,11840,32
111746,11841,33
111747,11842,34
111748,11843,35
111749,11844,36
111750,11845,1
111751,11846,2
111752,11847,3
111753,11848,4
111754,11849,5
111755,11850,6
111756,11851,7
111757,11852,8
111758,11853,9
111759,11854,1
111760,11855,2
111761,11856,3
111762,11857,4
111763,11858,5
111764,11859,6
111765,11860,7
111766,11861,8
111767,11862,9
111768,11863,10
111769,11864,11
111770,11865,12
111771,11866,13
111772,11867,14
111773,11868,15
111774,11869,16
111775,11870,17
111776,11871,18
111777,11872,19
111778,11873,1
111779,11874,2
111780,11875,4
111781,11876,5
111782,11877,6
111783,11878,7
111784,11879,8
111785,11880,10
111786,11881,11
111787,11882,12
111788,11883,13
111789,11884,14
111790,11885,15
111791,11886,16
111792,11887,17
111793,11888,18
111794,11889,1
111795,11890,2
111796,11891,4
111797,11892,5
111798,11893,6
111799,11894,7
111800,11895,8
111801,11896,9
111802,11897,10
111803,11898,11
111804,11899,12
111805,11900,1
111806,11901,2
111807,11902,3
111808,11903,4
111809,11904,5
111810,11905,6
111811,11906,7
111812,11907,8
111813,11908,9
111814,11909,10
111815,11910,11
111816,11911,12
111817,11912,13
111818,11913,14
111819,11914,15
111820,11915,16
111821,11916,17
111822,11917,18
111823,11918,1
111824,11919,2
111825,11920,3
111826,11921,4
111827,11922,5
111828,11923,6
111829,11924,7
111830,11925,8
111831,11926,9
111832,11927,1
111833,11928,2
111834,11929,3
111835,11930,4
111836,11931,5
111837,11932,6
111838,11933,7
111839,11934,8
111840,11935,9
111841,11936,10
111842,11937,11
111843,11938,12
111844,11939,13
111845,11940,14
111846,11941,15
111847,11942,16
111848,11943,17
111849,11944,19
111850,11945,20
111851,11946,1
111852,11947,2
111853,11948,3
111854,11949,4
111855,11950,5
111856,11951,6
111857,11952,7
111858,11953,8
111859,11954,9
111860,11955,10
111861,11956,11
111862,11957,12
111863,11958,13
111864,11959,14
111865,11960,15
111866,11961,17
111867,11962,18
111868,11963,1
111869,11964,2
111870,11965,3
111871,11966,4
111872,11967,5
111873,11968,6
111874,11969,7
111875,11970,8
111876,11971,9
111877,11972,10
111878,11973,11
111879,11974,12
111880,11975,1
111881,11976,2
111882,11977,3
111883,11978,4
111884,11979,6
111885,11980,7
111886,11981,8
111887,11982,9
111888,11983,1
111889,11984,2
111890,11985,3
111891,11986,4
111892,11987,5
111893,11988,6
111894,11989,8
111895,11990,9
111896,11991,10
111897,11992,11
111898,11993,12
111899,11994,13
111900,11995,14
111901,11996,15
111902,11997,1
111903,11998,2
111904,11999,3
111905,12000,4
111906,12001,5
111907,12002,6
111908,12003,7
111909,12004,8
111910,12005,11
111911,12006,12
111912,12007,13
111913,12008,14
111914,12009,15
111915,12010,16
111916,12011,17
111917,12012,19
111918,12013,20
111919,12014,21
111920,12015,22
111921,12016,1
111922,12017,2
111923,12018,3
111924,12019,4
111925,12020,5
111926,12021,6
111927,12022,7
111928,12023,9
111929,12024,10
111930,12025,11
111931,12026,12
111932,12027,13
111933,12028,14
111934,12029,15
111935,12030,16
111936,12031,17
111937,12032,18
111938,12033,19
111939,12034,20
111940,12035,21
111941,12036,22
111942,12037,1
111943,12038,2
111944,12039,3
111945,12040,4
111946,12041,5
111947,12042,6
111948,12043,7
111949,12044,8
111950,12045,9
111951,12046,10
111952,12047,11
111953,12048,12
111954,12049,13
111955,12050,14
111956,12051,15
111957,12052,16
111958,12053,17
111959,12054,1
111960,12055,2
111961,12056,4
111962,12057,5
111963,12058,6
111964,12059,7
111965,12060,8
111966,12061,9
111967,12062,10
111968,12063,11
111969,12064,12
111970,12065,1
111971,12066,2
111972,12067,3
111973,12068,4
111974,12069,5
111975,12070,6
111976,12071,7
111977,12072,8
111978,12073,9
111979,12074,10
111980,12075,11
111981,12076,12
111982,12077,13
111983,12078,14
111984,12079,15
111985,12080,16
111986,12081,17
111987,12082,18
111988,12083,19
111989,12084,20
111990,12085,1
111991,12086,2
111992,12087,3
111993,12088,4
111994,12089,5
111995,12090,6
111996,12091,7
111997,12092,9
111998,12093,10
111999,12094,11
112000,12095,12
112001,12096,1
112002,12097,2
112003,12098,3
112004,12099,4
112005,12100,5
112006,12101,6
112007,12102,7
112008,12103,8
112009,12104,9
112010,12105,10
112011,12106,11
112012,12107,12
112013,12108,13
112014,12109,14
112015,12110,15
112016,12111,16
112017,12112,1
112018,12113,2
112019,12114,3
112020,12115,4
112021,12116,5
112022,12117,6
112023,12118,7
112024,12119,8
112025,12120,9
112026,12121,10
112027,12122,11
112028,12123,12
112029,12124,13
112030,12125,14
112031,12126,15
112032,12127,16
112033,12128,17
112034,12129,18
112035,12130,19
112036,12131,20
112037,12132,21
112038,12133,22
112039,12134,23
112040,12135,1
112041,12136,2
112042,12137,3
112043,12138,4
112044,12139,5
112045,12140,6
112046,12141,7
112047,12142,8
112048,12143,9
112049,12144,10
112050,12145,11
112051,12146,12
112052,12147,13
112053,12148,14
112054,12149,15
112055,12150,16
112056,12151,17
112057,12152,18
112058,12153,19
112059,12154,20
112060,12155,21
112061,12156,22
112062,12157,23
112063,12158,24
112064,12159,25
112065,12160,1
112066,12161,2
112067,12162,3
112068,12163,4
112069,12164,5
112070,12165,6
112071,12166,7
112072,12167,8
112073,12168,9
112074,12169,10
112075,12170,11
112076,12171,12
112077,12172,13
112078,12173,1
112079,12174,2
112080,12175,3
112081,12176,4
112082,12177,5
112083,12178,6
112084,12179,8
112085,12180,9
112086,12181,10
112087,12182,11
112088,12183,12
112089,12184,14
112090,12185,15
112091,12186,16
112092,12187,1
112093,12188,2
112094,12189,4
112095,12190,5
112096,12191,6
112097,12192,7
112098,12193,10
112099,12194,11
112100,12195,12
112101,12196,13
112102,12197,14
112103,12198,15
112104,12199,16
112105,12200,17
112106,12201,18
112107,12202,19
112108,12203,20
112109,12204,21
112110,12205,22
112111,12206,23
112112,12207,24
112113,12208,25
112114,12209,26
112115,12210,27
112116,12211,28
112117,12212,29
112118,12213,30
112119,12214,31
112120,12215,32
112121,12216,1
112122,12217,2
112123,12218,3
112124,12219,4
112125,12220,5
112126,12221,6
112127,12222,7
112128,12223,8
112129,12224,9
112130,12225,10
112131,12226,11
112132,12227,12
112133,12228,13
112134,12229,14
112135,12230,15
112136,12231,16
112137,12232,1
112138,12233,2
112139,12234,3
112140,12235,6
112141,12236,7
112142,12237,8
112143,12238,9
112144,12239,10
112145,12240,11
112146,12241,12
112147,12242,13
112148,12243,14
112149,12244,1
112150,12245,2
112151,12246,3
112152,12247,4
112153,12248,5
112154,12249,6
112155,12250,7
112156,12251,8
112157,12252,9
112158,12253,10
112159,12254,11
112160,12255,12
112161,12256,13
112162,12257,14
112163,12258,15
112164,12259,16
112165,12260,17
112166,12261,18
112167,12262,19
112168,12263,20
112169,12264,21
112170,12265,22
112171,12266,23
112172,12267,24
112173,12268,25
112174,12269,26
112175,12270,1
112176,12271,2
112177,12272,3
112178,12273,4
112179,12274,5
112180,12275,6
112181,12276,7
112182,12277,8
112183,12278,9
112184,12279,10
112185,12280,11
112186,12281,12
112187,12282,22
112188,12283,23
112189,12284,24
112190,12285,25
112191,12286,26
112192,12287,27
112193,12288,28
112194,12289,29
112195,12290,30
112196,12291,31
112197,12292,32
112198,12293,1
112199,12294,2
112200,12295,3
112201,12296,4
112202,12297,5
112203,12298,6
112204,12299,7
112205,12300,8
112206,12301,9
112207,12302,10
112208,12303,11
112209,12304,12
112210,12305,2
112211,12306,3
112212,12307,4
112213,12308,5
112214,12309,6
112215,12310,7
112216,12311,8
112217,12312,1
112218,12313,2
112219,12314,3
112220,12315,4
112221,12316,5
112222,12317,6
112223,12318,7
112224,12319,8
112225,12320,9
112226,12321,10
112227,12322,11
112228,12323,12
112229,12324,13
112230,12325,14
112231,12326,15
112232,12327,16
112233,12328,17
112234,12329,18
112235,12330,19
112236,12331,20
112237,12332,21
112238,12333,22
112239,12334,23
112240,12335,24
112241,12336,25
112242,12337,26
112243,12338,27
112244,12339,28
112245,12340,29
112246,12341,30
112247,12342,31
112248,12343,32
112249,12344,33
112250,12345,34
112251,12346,35
112252,12347,1
112253,12348,2
112254,12349,3
112255,12350,4
112256,12351,5
112257,12352,6
112258,12353,7
112259,12354,8
112260,12355,9
112261,12356,10
112262,12357,11
112263,12358,1
112264,12359,2
112265,12360,3
112266,12361,4
112267,12362,5
112268,12363,6
112269,12364,7
112270,12365,8
112271,12366,9
112272,12367,10
112273,12368,11
112274,12369,12
112275,12370,13
112276,12371,14
112277,12372,15
112278,12373,16
112279,12374,17
112280,12375,18
112281,12376,19
112282,12377,20
112283,12378,21
112284,12379,22
112285,12380,23
112286,12381,24
112287,12382,25
112288,12383,26
112289,12384,27
112290,12385,28
112291,12386,29
112292,12387,30
112293,12388,31
112294,12389,32
112295,12390,33
112296,12391,34
112297,12392,1
112298,12393,2
112299,12394,3
112300,12395,5
112301,12396,6
112302,12397,7
112303,12398,8
112304,12399,9
112305,12400,10
112306,12401,12
112307,12402,1
112308,12403,2
112309,12404,3
112310,12405,4
112311,12406,5
112312,12407,6
112313,12408,7
112314,12409,8
112315,12410,9
112316,12411,10
112317,12412,11
112318,12413,12
112319,12414,13
112320,12415,14
112321,12416,15
112322,12417,16
112323,12418,17
112324,12419,18
112325,12420,19
112326,12421,20
112327,12422,21
112328,12423,22
112329,12424,23
112330,12425,24
112331,12426,25
