id,word,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_description,rp_kai_incrasis,rp_extra
3046,ουρανου,94,3772,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
3049,σπειρουσιν,2,4687,V-PAI-3P,Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
3051,θεριζουσιν,2,2325,V-PAI-3P,Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
3053,συναγουσιν,2,4863,V-PAI-3P,Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
3055,αποθηκας,2,596,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
3062,τρεφει,2,5142,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3063,αυτα,55,846,P-APN,Personal Pronoun,Neuter,Plural,Accusative,,,,,,,,,
3064,ουχ,104,3756,PRT-N,Particle,,,,,negative,,,,,,,
3066,μαλλον,82,3123,ADV,Adverb,,,,,,,,,,,,
3067,διαφερετε,4,1308,V-PAI-2P,Verb,,Plural,,Present,,Active,Indicative,Second person,,,,
3073,μεριμνων,3,3309,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3075,προσθειναι,2,4369,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
3078,ηλικιαν,4,2244,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3080,πηχυν,2,4083,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
3087,καταμαθετε,1,2648,V-2AAM-2P,Verb,,Plural,,Second Aorist,,Active,Imperative,Second person,,,,
3089,κρινα,2,2918,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
3091,αγρου,7,68,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
3092,πως,107,4459,ADV,Adverb,,,,,,,,,,,,
3093,αυξανει,2,837,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3095,κοπια,2,2872,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3097,νηθει,2,3514,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3105,παση,44,3956,A-DSF,Adjective,Feminine,Singular,Dative,,,,,,,,,
3107,δοξη,22,1391,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
3109,περιεβαλετο,2,4016,V-2AMI-3S,Verb,,Singular,,Second Aorist,,Middle,Indicative,Third person,,,,
3116,χορτον,6,5528,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
3120,οντα,18,1510,V-PAP-ASM,Verb,Masculine,Singular,Accusative,Present,,Active,Participle,,,,,
3122,αυριον,15,839,ADV,Adverb,,,,,,,,,,,,
3124,κλιβανον,2,2823,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
3125,βαλλομενον,2,906,V-PPP-ASM,Verb,Masculine,Singular,Accusative,Present,,Passive,Participle,,,,,
3129,αμφιεννυσιν,2,294,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3131,πολλω,23,4183,A-DSN,Adjective,Neuter,Singular,Dative,,,,,,,,,
3134,ολιγοπιστοι,4,3640,A-VPM,Adjective,Masculine,Plural,Vocative,,,,,,,,,
3137,μεριμνησητε,3,3309,V-AAS-2P,Verb,,Plural,,Aorist,,Active,Subjunctive,Second person,,,,
3140,φαγωμεν,5,5315,V-2AAS-1P,Verb,,Plural,,Second Aorist,,Active,Subjunctive,First person,,,,
3143,πιωμεν,2,4095,V-2AAS-1P,Verb,,Plural,,Second Aorist,,Active,Subjunctive,First person,,,,
3146,περιβαλωμεθα,1,4016,V-2AMS-1P,Verb,,Plural,,Second Aorist,,Middle,Subjunctive,First person,,,,
3151,εθνη,54,1484,N-NPN,Noun,Neuter,Plural,Nominative,,,,,,,,,
3152,επιζητει,7,1934,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3161,χρηζετε,2,5535,V-PAI-2P,Verb,,Plural,,Present,,Active,Indicative,Second person,,,,
3163,απαντων,1,537,A-GPN,Adjective,Neuter,Plural,Genitive,,,,,,,,,
3164,ζητειτε,22,2212,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
3178,προστεθησεται,3,4369,V-FPI-3S,Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
3189,μεριμνησει,2,3309,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
3191,εαυτης,8,1438,F-3GSF,Reflexive Pronoun,Feminine,Singular,Genitive,,,,,Third person,,,,
3192,αρκετον,2,713,A-NSN,Adjective,Neuter,Singular,Nominative,,,,,,,,,
3194,ημερα,109,2250,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
3196,κακια,5,2549,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3199,κρινετε,9,2919,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
3202,κριθητε,3,2919,V-APS-2P,Verb,,Plural,,Aorist,,Passive,Subjunctive,Second person,,,,
3206,κριματι,2,2917,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
3208,κριθησεσθε,1,2919,V-FPI-2P,Verb,,Plural,,Future,,Passive,Indicative,Second person,,,,
3212,μετρω,4,3358,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
3213,μετρειτε,3,3354,V-PAI-2P,Verb,,Plural,,Present,,Active,Indicative,Second person,,,,
3214,μετρηθησεται,2,3354,V-FPI-3S,Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
3218,βλεπεις,9,991,V-PAI-2S,Verb,,Singular,,Present,,Active,Indicative,Second person,,,,
3220,καρφος,6,2595,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
3224,οφθαλμω,8,3788,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
3226,αδελφου,17,80,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
3232,σω,5,4674,S-2SDSM,Possessive Pronoun,Masculine,Singular,Dative,,,,,Second person,,,,
3234,δοκον,5,1385,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3236,κατανοεις,2,2657,V-PAI-2S,Verb,,Singular,,Present,,Active,Indicative,Second person,,,,
3239,ερεις,7,2046,V-FAI-2S,Verb,,Singular,,Future,,Active,Indicative,Second person,,,,
3244,εκβαλω,3,1544,V-2AAS-1S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,First person,,,,
3254,δοκος,1,1385,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3259,υποκριτα,2,5273,N-VSM,Noun,Masculine,Singular,Vocative,,,,,,,,,
3260,εκβαλε,5,1544,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
3270,διαβλεψεις,2,1227,V-FAI-2S,Verb,,Singular,,Future,,Active,Indicative,Second person,,,,
3271,εκβαλειν,4,1544,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
3281,δωτε,3,1325,V-2AAS-2P,Verb,,Plural,,Second Aorist,,Active,Subjunctive,Second person,,,,
3283,αγιον,48,40,A-ASN,Adjective,Neuter,Singular,Accusative,,,,,,,,,
3285,κυσιν,1,2965,N-DPM,Noun,Masculine,Plural,Dative,,,,,,,,,
3287,βαλητε,1,906,V-2AAS-2P,Verb,,Plural,,Second Aorist,,Active,Subjunctive,Second person,,,,
3289,μαργαριτας,2,3135,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
3293,χοιρων,8,5519,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
3295,καταπατησωσιν,1,2662,V-AAS-3P,Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
3299,ποσιν,5,4228,N-DPM,Noun,Masculine,Plural,Dative,,,,,,,,,
3302,στραφεντες,1,4762,V-2APP-NPM,Verb,Masculine,Plural,Nominative,Second Aorist,,Passive,Participle,,,,,
3303,ρηξωσιν,1,4486,V-AAS-3P,Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
3305,αιτειτε,4,154,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
3307,δοθησεται,16,1325,V-FPI-3S,Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
3311,ευρησετε,10,2147,V-FAI-2P,Verb,,Plural,,Future,,Active,Indicative,Second person,,,,
3312,κρουετε,2,2925,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
3314,ανοιγησεται,4,455,V-2FPI-3S,Verb,,Singular,,Second Future,,Passive,Indicative,Third person,,,,
3319,αιτων,2,154,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3320,λαμβανει,17,2983,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3323,ζητων,9,2212,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3324,ευρισκει,13,2147,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3327,κρουοντι,2,2925,V-PAP-DSM,Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
3337,αιτηση,4,154,V-AAS-3S,Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
3344,επιδωσει,5,1929,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
3348,ιχθυν,3,2486,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
3351,οφιν,4,3789,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
3357,πονηροι,5,4190,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
3358,οντες,26,1510,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
3359,οιδατε,65,1492,V-RAI-2P,Verb,,Plural,,Perfect,,Active,Indicative,Second person,,,,
3360,δοματα,3,1390,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
3361,αγαθα,11,18,A-APN,Adjective,Neuter,Plural,Accusative,,,,,,,,,
3362,διδοναι,7,1325,V-PAN,Verb,,,,Present,,Active,Infinitive,,,,,
3364,τεκνοις,8,5043,N-DPN,Noun,Neuter,Plural,Dative,,,,,,,,,
3366,ποσω,11,4214,Q-DSN,Correlative Pronoun,Neuter,Singular,Dative,,,,,,,,,
3375,δωσει,19,1325,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
3378,αιτουσιν,3,154,V-PAP-DPM,Verb,Masculine,Plural,Dative,Present,,Active,Participle,,,,,
3382,οσα,58,3745,K-APN,Conjunction,,,,,,,,,,,,
3384,θελητε,4,2309,V-PAS-2P,Verb,,Plural,,Present,,Active,Subjunctive,Second person,,,,
3386,ποιωσιν,3,4160,V-PAS-3P,Verb,,Plural,,Present,,Active,Subjunctive,Third person,,,,
3389,ανθρωποι,29,444,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
3399,νομος,34,3551,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
3402,προφηται,21,4396,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
3403,εισελθετε,1,1525,V-2AAM-2P,Verb,,Plural,,Second Aorist,,Active,Imperative,Second person,,,,
3406,στενης,2,4728,A-GSF,Adjective,Feminine,Singular,Genitive,,,,,,,,,
3407,πυλης,3,4439,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
3409,πλατεια,2,4116,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
3411,πυλη,4,4439,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3413,ευρυχωρος,1,2149,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
3415,οδος,5,3598,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3417,απαγουσα,2,520,V-PAP-NSF,Verb,Feminine,Singular,Nominative,Present,,Active,Participle,,,,,
3420,απωλειαν,10,684,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3425,εισερχομενοι,2,1525,V-PNP-NPM,Verb,Masculine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
3429,στενη,1,4728,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
3433,τεθλιμμενη,1,2346,V-RPP-NSF,Verb,Feminine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
3440,ζωην,60,2222,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3442,ολιγοι,8,3641,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
3445,ευρισκοντες,2,2147,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
3451,ψευδοπροφητων,1,5578,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
3452,οιτινες,60,3748,R-NPM,Relative Pronoun,Masculine,Plural,Nominative,,,,,,,,,
3453,ερχονται,19,2064,V-PNI-3P,Verb,,Plural,,Present,,middle or passive Deponent,Indicative,Third person,,,,
3457,ενδυμασιν,1,1742,N-DPN,Noun,Neuter,Plural,Dative,,,,,,,,,
3458,προβατων,9,4263,N-GPN,Noun,Neuter,Plural,Genitive,,,,,,,,,
3459,εσωθεν,13,2081,ADV,Adverb,,,,,,,,,,,,
3462,λυκοι,2,3074,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
3463,αρπαγες,3,727,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
3466,καρπων,6,2590,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
3468,επιγνωσεσθε,3,1921,V-FDI-2P,Verb,,Plural,,Future,,middle Deponent,Indicative,Second person,,,,
3470,μητι,20,3385,PRT-I,Particle,,,,,interrogative,,,,,,,
3471,συλλεγουσιν,2,4816,V-PAI-3P,Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
3473,ακανθων,5,173,N-GPF,Noun,Feminine,Plural,Genitive,,,,,,,,,
3474,σταφυλην,2,4718,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3477,τριβολων,1,5146,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
3478,συκα,3,4810,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
3482,αγαθον,34,18,A-NSN,Adjective,Neuter,Singular,Nominative,,,,,,,,,
3483,καρπους,10,2590,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
3484,καλους,4,2570,A-APM,Adjective,Masculine,Plural,Accusative,,,,,,,,,
3488,σαπρον,6,4550,A-NSN,Adjective,Neuter,Singular,Nominative,,,,,,,,,
3517,αρα,54,686,PRT,Particle,,,,,,,,,,,,
3518,γε,15,1065,PRT,Particle,,,,,,,,,,,,
3530,κυριε,125,2962,N-VSM,Noun,Masculine,Singular,Vocative,,,,,,,,,
3532,εισελευσεται,3,1525,V-FDI-3S,Verb,,Singular,,Future,,middle Deponent,Indicative,Third person,,,,
3540,ποιων,25,4160,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3550,ερουσιν,5,2046,V-FAI-3P,Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
3553,εκεινη,47,1565,D-DSF,Demonstrative Pronoun,Feminine,Singular,Dative,,,,,,,,,
3561,ονοματι,94,3686,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
3562,προεφητευσαμεν,1,4395,V-AAI-1P,Verb,,Plural,,Aorist,,Active,Indicative,First person,,,,
3567,δαιμονια,32,1140,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
3568,εξεβαλομεν,1,1544,V-2AAI-1P,Verb,,Plural,,Second Aorist,,Active,Indicative,First person,,,,
3573,δυναμεις,20,1411,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
3574,πολλας,11,4183,A-APF,Adjective,Feminine,Plural,Accusative,,,,,,,,,
3575,εποιησαμεν,2,4160,V-AAI-1P,Verb,,Plural,,Aorist,,Active,Indicative,First person,,,,
3578,ομολογησω,3,3670,V-FAI-1S,Verb,,Singular,,Future,,Active,Indicative,First person,,,,
3581,ουδεποτε,16,3763,ADV-N,Adverb,,,,,negative,,,,,,,
3582,εγνων,6,1097,V-2AAI-1S,Verb,,Singular,,Second Aorist,,Active,Indicative,First person,,,,
3584,αποχωρειτε,1,672,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
3585,απ,125,575,PREP,Preposition,,,,,,,,,,,,
3588,εργαζομενοι,6,2038,V-PNP-NPM,Verb,Masculine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
3590,ανομιαν,6,458,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3594,ακουει,16,191,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
3597,λογους,23,3056,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
3598,τουτους,27,3778,D-APM,Demonstrative Pronoun,Masculine,Plural,Accusative,,,,,,,,,
3602,ομοιωσω,5,3666,V-FAI-1S,Verb,,Singular,,Future,,Active,Indicative,First person,,,,
3604,ανδρι,19,435,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
3605,φρονιμω,1,5429,A-DSM,Adjective,Masculine,Singular,Dative,,,,,,,,,
3607,ωκοδομησεν,6,3618,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
3613,πετραν,6,4073,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3615,κατεβη,13,2597,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
3617,βροχη,2,1028,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3621,ποταμοι,3,4215,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
3623,επνευσαν,2,4154,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
3625,ανεμοι,3,417,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
3627,προσεπεσον,1,4363,V-2AAI-3P,Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
3633,επεσεν,31,4098,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
3634,τεθεμελιωτο,2,2311,V-LPI-3S,Verb,,Singular,,Pluperfect,,Passive,Indicative,Third person,,,,
3642,ακουων,14,191,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3651,ομοιωθησεται,2,3666,V-FPI-3S,Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
3653,μωρω,1,3474,A-DSM,Adjective,Masculine,Singular,Dative,,,,,,,,,
3661,αμμον,2,285,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3675,προσεκοψαν,2,4350,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
3684,πτωσις,1,4431,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3686,μεγαλη,70,3173,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
3688,εγενετο,202,1096,V-2ADI-3S,Verb,,Singular,,Second Aorist,,middle Deponent,Indicative,Third person,,,,
3689,οτε,105,3753,ADV,Adverb,,,,,,,,,,,,
3690,συνετελεσεν,1,4931,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
3696,εξεπλησσοντο,9,1605,V-IPI-3P,Verb,,Plural,,Imperfect,,Passive,Indicative,Third person,,,,
3701,διδαχη,16,1322,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
3708,εξουσιαν,57,1849,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3709,εχων,82,2192,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3715,καταβαντι,1,2597,V-2AAP-DSM,Verb,Masculine,Singular,Dative,Second Aorist,,Active,Participle,,,,,
3727,λεπρος,2,3015,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
3729,προσεκυνει,3,4352,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
3734,θελης,4,2309,V-PAS-2S,Verb,,Singular,,Present,,Active,Subjunctive,Second person,,,,
3737,καθαρισαι,3,2511,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
3739,εκτεινας,7,1614,V-AAP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
3741,χειρα,31,5495,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3742,ηψατο,16,680,V-ADI-3S,Verb,,Singular,,Aorist,,middle Deponent,Indicative,Third person,,,,
3747,θελω,38,2309,V-PAI-1S,Verb,,Singular,,Present,,Active,Indicative,First person,,,,
3748,καθαρισθητι,3,2511,V-APM-2S,Verb,,Singular,,Aorist,,Passive,Imperative,Second person,,,,
3751,εκαθαρισθη,3,2511,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
3754,λεπρα,3,3014,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
3760,ορα,7,3708,V-PAM-2S,Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
3761,μηδενι,21,3367,A-DSM-N,Adjective,Masculine,Singular,Dative,,negative,,,,,,,
3762,ειπης,5,3004,V-2AAS-2S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,Second person,,,,
3766,δειξον,6,1166,V-AAM-2S,Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
3768,ιερει,3,2409,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
3770,προσενεγκε,3,4374,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
3775,μωσης,30,3475,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
3777,μαρτυριον,18,3142,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
3779,εισελθοντι,2,1525,V-2AAP-DSM,Verb,Masculine,Singular,Dative,Second Aorist,,Active,Participle,,,,,
3784,προσηλθεν,7,4334,V-2AAI-3S,Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
3786,εκατονταρχος,9,1543,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
3787,παρακαλων,9,3870,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
3793,παις,9,3816,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
3795,βεβληται,2,906,V-RPI-3S,Verb,,Singular,,Perfect,,Passive,Indicative,Third person,,,,
3799,παραλυτικος,2,3885,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
3800,δεινως,2,1171,ADV,Adverb,,,,,,,,,,,,
3801,βασανιζομενος,1,928,V-PPP-NSM,Verb,Masculine,Singular,Nominative,Present,,Passive,Participle,,,,,
3809,θεραπευσω,1,2323,V-FAI-1S,Verb,,Singular,,Future,,Active,Indicative,First person,,,,
3824,στεγην,3,4721,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3825,εισελθης,4,1525,V-2AAS-2S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,Second person,,,,
3829,λογω,44,3056,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
3831,ιαθησεται,2,2390,V-FPI-3S,Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
3844,εμαυτον,18,1683,F-1ASM,Reflexive Pronoun,Masculine,Singular,Accusative,,,,,First person,,,,
3845,στρατιωτας,5,4757,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
3848,τουτω,88,3778,D-DSM,Demonstrative Pronoun,Masculine,Singular,Dative,,,,,,,,,
3849,πορευθητι,4,4198,V-AOM-2S,Verb,,Singular,,Aorist,,passive Deponent,Imperative,Second person,,,,
3851,πορευεται,7,4198,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
3853,αλλω,11,243,A-DSM,Adjective,Masculine,Singular,Dative,,,,,,,,,
3854,ερχου,11,2064,V-PNM-2S,Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
3856,ερχεται,91,2064,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
3859,δουλω,6,1401,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
3861,ποιησον,9,4160,V-AAM-2S,Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
3869,εθαυμασεν,5,2296,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
3873,ακολουθουσιν,3,190,V-PAP-DPM,Verb,Masculine,Plural,Dative,Present,,Active,Participle,,,,,
3881,τοσαυτην,2,5118,D-ASF,Demonstrative Pronoun,Feminine,Singular,Accusative,,,,,,,,,
3882,πιστιν,55,4102,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
3883,ευρον,33,2147,V-2AAI-1S,Verb,,Singular,,Second Aorist,,Active,Indicative,First person,,,,
3892,δυσμων,5,1424,N-GPF,Noun,Feminine,Plural,Genitive,,,,,,,,,
3893,ηξουσιν,5,2240,V-FAI-3P,Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
3895,ανακλιθησονται,2,347,V-FPI-3P,Verb,,Plural,,Future,,Passive,Indicative,Third person,,,,
3912,εκβληθησονται,1,1544,V-FPI-3P,Verb,,Plural,,Future,,Passive,Indicative,Third person,,,,
3917,εξωτερον,3,1857,A-ASN-C,Adjective,Neuter,Singular,Accusative,,comparative,,,,,,,
