id,parsed_id,word,simplified_word,unicode,count
16979,16979,DOKEI=S,dokeis,δοκεῖς,1
16984,16984,PARAKALE/SAI,parakalesai,παρακαλέσαι,6
16989,16989,PARASTH/SEI,parasthsei,παραστήσει,2
16991,16991,PLEI/OUS,pleious,πλείους,12
16994,16994,LEGEW=NAS,legewnas,λεγεῶνας,1
16998,16998,PLHRWQW=SIN,plhrwqwsin,πληρωθῶσιν,4
17000,17000,GRAFAI/,grafai,γραφαί,2
17014,416,*(WS,ws,Ὡς,63
17016,17016,LH|STH\N,lhsthn,λῃστὴν,3
17022,17022,SULLABEI=N,sullabein,συλλαβεῖν,3
17024,1780,*KAQ,kaq,Καθ,5
17028,17028,E)KAQEZO/MHN,ekaqezomhn,ἐκαθεζόμην,1
17035,17035,E)KRATH/SATE/,ekrathsate,ἐκρατήσατέ,2
17044,17000,GRAFAI\,grafai,γραφαὶ,1
17059,17059,A)PH/GAGON,aphgagon,ἀπήγαγον,7
17061,17061,*KAI+A/FAN,kaiafan,Καϊάφαν,3
17063,17063,A)RXIERE/A,arxierea,ἀρχιερέα,10
17074,17074,H)KOLOU/QEI,hkolouqei,ἠκολούθει,9
17077,17077,MAKRO/QEN,makroqen,μακρόθεν,14
17080,17080,AU)LH=S,aulhs,αὐλῆς,4
17085,17085,E)/SW,esw,ἔσω,8
17089,17089,U(PHRETW=N,uphretwn,ὑπηρετῶν,3
17101,17101,SUNE/DRION,sunedrion,συνέδριον,10
17103,17103,E)ZH/TOUN,ezhtoun,ἐζήτουν,15
17104,17104,YEUDOMARTURI/AN,yeudomarturian,ψευδομαρτυρίαν,1
17109,17109,QANATW/SWSIN,qanatwswsin,θανατώσωσιν,1
17116,17116,YEUDOMARTU/RWN,yeudomarturwn,ψευδομαρτύρων,1
17117,17117,PROSELQO/NTWN,proselqontwn,προσελθόντων,1
17124,17124,YEUDOMA/RTURES,yeudomartures,ψευδομάρτυρες,2
17128,4813,*DU/NAMAI,dunamai,Δύναμαι,1
17131,17131,NAO\N,naon,ναὸν,11
17138,17138,OI)KODOMH=SAI,oikodomhsai,οἰκοδομῆσαι,2
17143,17143,A)RXIEREU\S,arxiereus,ἀρχιερεὺς,22
17146,1819,*OU)DE\N,ouden,Οὐδὲν,8
17147,17147,A)POKRI/NH|,apokrinh,ἀποκρίνῃ,4
17151,17151,KATAMARTUROU=SIN,katamarturousin,καταμαρτυροῦσιν,4
17155,17155,E)SIW/PA,esiwpa,ἐσιώπα,2
17162,17162,*)ECORKI/ZW,ecorkizw,Ἐξορκίζω,1
17192,17192,O)/YESQE,oyesqe,ὄψεσθε,9
17212,17212,DIE/RRHCEN,dierrhcen,διέρρηξεν,1
17218,17218,*)EBLASFH/MHSEN,eblasfhmhsen,Ἐβλασφήμησεν,1
17224,15614,*)/IDE,ide,Ἴδε,17
17228,17228,BLASFHMI/AN,blasfhmian,βλασφημίαν,5
17237,1999,*)/ENOXOS,enoxos,Ἔνοχος,1
17241,17241,E)NE/PTUSAN,eneptusan,ἐνέπτυσαν,1
17247,17247,E)KOLA/FISAN,ekolafisan,ἐκολάφισαν,1
17251,17251,E)RRA/PISAN,errapisan,ἐρράπισαν,1
17253,17253,*PROFH/TEUSON,profhteuson,Προφήτευσον,3
17255,17255,XRISTE/,xriste,χριστέ,1
17259,17259,PAI/SAS,paisas,παίσας,2
17268,17268,AU)LH=|,aulh,αὐλῇ,2
17273,17273,PAIDI/SKH,paidiskh,παιδίσκη,5
17277,17277,H)=SQA,hsqa,ἦσθα,2
17281,17281,*GALILAI/OU,galilaiou,Γαλιλαίου,1
17284,17284,H)RNH/SATO,hrnhsato,ἠρνήσατο,7
17293,17293,*)ECELQO/NTA,ecelqonta,Ἐξελθόντα,2
17298,17298,PULW=NA,pulwna,πυλῶνα,4
17312,17312,*NAZWRAI/OU,nazwraiou,Ναζωραίου,5
17324,16715,MIKRO\N,mikron,μικρὸν,14
17341,17341,LALIA/,lalia,λαλιά,2
17343,17343,DH=LO/N,dhlon,δῆλόν,1
17348,17348,KATAQEMATI/ZEIN,kataqematizein,καταθεματίζειν,1
17350,17350,O)MNU/EIN,omnuein,ὀμνύειν,1
17358,17358,A)LE/KTWR,alektwr,ἀλέκτωρ,7
17361,17361,E)MNH/SQH,emnhsqh,ἐμνήσθη,2
17365,17365,R(H/MATOS,rhmatos,ῥήματος,6
17368,17368,EI)RHKO/TOS,eirhkotos,εἰρηκότος,1
17371,294,*PRI\N,prin,Πρὶν,3
17380,17380,E)/KLAUSEN,eklausen,ἔκλαυσεν,3
17381,17381,PIKRW=S,pikrws,πικρῶς,2
17399,17399,QANATW=SAI,qanatwsai,θανατῶσαι,2
17402,13331,DH/SANTES,dhsantes,δήσαντες,2
17406,17406,PARE/DWKAN,paredwkan,παρέδωκαν,5
17408,17408,*PONTI/W|,pontiw,Ποντίῳ,1
17409,17409,*PILA/TW|,pilatw,Πιλάτῳ,6
17411,17411,H(GEMO/NI,hgemoni,ἡγεμόνι,4
17419,17419,KATEKRI/QH,katekriqh,κατεκρίθη,1
17420,12816,METAMELHQEI\S,metamelhqeis,μεταμεληθεὶς,1
17421,17421,A)PE/STREYEN,apestreyen,ἀπέστρεψεν,1
17429,17429,PRESBUTE/ROIS,presbuterois,πρεσβυτέροις,5
17431,17431,*(/HMARTON,hmarton,Ἥμαρτον,1
17434,17434,A)QW=|ON,aqwon,ἀθῷον,1
17442,17442,O)/YEI,oyei,ὄψει,3
17444,17444,R(I/YAS,riyas,ῥίψας,1
17453,17453,A)PH/GCATO,aphgcato,ἀπήγξατο,1
17467,17467,KORBANA=N,korbanan,κορβανᾶν,1
17469,17469,TIMH\,timh,τιμὴ,7
17470,14410,AI(/MATO/S,aimatos,αἵματός,1
17472,6410,*SUMBOU/LION,sumboulion,Συμβούλιον,1
17475,17475,H)GO/RASAN,hgorasan,ἠγόρασαν,2
17481,17481,KERAME/WS,keramews,κεραμέως,2
17483,17483,TAFH\N,tafhn,ταφὴν,1
17485,17485,CE/NOIS,cenois,ξένοις,1
17486,17486,*DIO\,dio,Διὸ,37
17487,17487,E)KLH/QH,eklhqh,ἐκλήθη,8
17489,7813,A)GRO\S,agros,ἀγρὸς,1
17491,7813,*)AGRO\S,agros,Ἀγρὸς,1
17492,14410,*AI(/MATOS,aimatos,Αἵματος,1
17511,17511,TIMH\N,timhn,τιμὴν,14
17513,17513,TETIMHME/NOU,tetimhmenou,τετιμημένου,1
17515,17515,E)TIMH/SANTO,etimhsanto,ἐτιμήσαντο,1
17520,17520,E)/DWKAN,edwkan,ἔδωκαν,8
17527,17527,KAQA\,kaqa,καθὰ,1
17528,16377,SUNE/TACE/N,sunetacen,συνέταξέν,1
17537,17537,H(GEMO/NOS,hgemonos,ἡγεμόνος,5
17542,17542,H(GEMW/N,hgemwn,ἡγεμών,3
17560,17560,KATHGOREI=SQAI,kathgoreisqai,κατηγορεῖσθαι,1
17569,17569,A)PEKRI/NATO,apekrinato,ἀπεκρίνατο,7
17574,17574,*PILA/TOS,pilatos,Πιλάτος,39
17576,12543,A)KOU/EIS,akoueis,ἀκούεις,3
17577,17577,PO/SA,posa,πόσα,2
17589,17589,QAUMA/ZEIN,qaumazein,θαυμάζειν,2
17591,17591,H(GEMO/NA,hgemona,ἡγεμόνα,2
17595,17595,E(ORTH\N,eorthn,ἑορτὴν,6
17596,17596,EI)W/QEI,eiwqei,εἰώθει,2
17598,17542,H(GEMW\N,hgemwn,ἡγεμὼν,3
17599,17599,A)POLU/EIN,apoluein,ἀπολύειν,3
17603,17603,DE/SMION,desmion,δέσμιον,5
17606,8278,*EI)=XON,eixon,Εἶχον,1
17610,17610,E)PI/SHMON,epishmon,ἐπίσημον,1
17612,17612,*BARABBA=N,barabban,Βαραββᾶν,9
17622,17622,A)POLU/SW,apolusw,ἀπολύσω,8
17629,17629,XRISTO/N,xriston,χριστόν,28
17630,15180,*)/H|DEI,hdei,ᾜδει,4
17634,17634,FQO/NON,fqonon,φθόνον,4
17642,17642,BH/MATOS,bhmatos,βήματος,9
17650,17650,*MHDE/N,mhden,Μηδέν,1
17654,17654,DIKAI/W|,dikaiw,δικαίῳ,2
17658,17658,E)/PAQON,epaqon,ἔπαθον,1
17670,17670,E)/PEISAN,epeisan,ἔπεισαν,1
17712,17712,*STAURWQH/TW,staurwqhtw,Σταυρωθήτω,2
17719,17719,KAKO\N,kakon,κακὸν,14
17723,17723,PERISSW=S,perissws,περισσῶς,3
17733,17733,W)FELEI=,wfelei,ὠφελεῖ,3
17740,17740,A)PENI/YATO,apeniyato,ἀπενίψατο,1
17745,17745,O)/XLOU,oxlou,ὄχλου,25
17747,17747,*)AQW=|O/S,aqwos,Ἀθῷός,1
17781,17781,FRAGELLW/SAS,fragellwsas,φραγελλώσας,2
17784,17784,STAURWQH=|,staurwqh,σταυρωθῇ,3
17787,17787,STRATIW=TAI,stratiwtai,στρατιῶται,9
17790,17790,PARALABO/NTES,paralabontes,παραλαβόντες,2
17795,17795,PRAITW/RION,praitwrion,πραιτώριον,6
17801,17801,SPEI=RAN,speiran,σπεῖραν,3
17803,17803,E)KDU/SANTES,ekdusantes,ἐκδύσαντες,2
17805,17805,PERIE/QHKAN,perieqhkan,περιέθηκαν,1
17807,17807,XLAMU/DA,xlamuda,χλαμύδα,2
17808,17808,KOKKI/NHN,kokkinhn,κοκκίνην,1
17810,17810,PLE/CANTES,plecantes,πλέξαντες,3
17811,17811,STE/FANON,stefanon,στέφανον,9
17820,5791,KA/LAMON,kalamon,κάλαμον,3
17826,17826,GONUPETH/SANTES,gonupethsantes,γονυπετήσαντες,1
17829,17829,E)NE/PAIZON,enepaizon,ἐνέπαιζον,2
17838,17838,E)MPTU/SANTES,emptusantes,ἐμπτύσαντες,1
17845,17845,E)/TUPTON,etupton,ἔτυπτον,4
17852,17852,E)NE/PAICAN,enepaican,ἐνέπαιξαν,2
17854,17854,E)CE/DUSAN,ecedusan,ἐξέδυσαν,2
17859,17859,E)NE/DUSAN,enedusan,ἐνέδυσαν,2
17870,4188,*)ECERXO/MENOI,ecerxomenoi,Ἐξερχόμενοι,2
17874,17874,*KURHNAI=ON,kurhnaion,Κυρηναῖον,2
17878,17878,H)GGA/REUSAN,hggareusan,ἠγγάρευσαν,1
17880,17880,A)/RH|,arh,ἄρῃ,5
17889,17889,*GOLGOQA=,golgoqa,Γολγοθᾶ,3
17893,17893,*KRANI/OU,kraniou,Κρανίου,3
17894,8427,*TO/POS,topos,Τόπος,2
17898,17898,O)/COS,ocos,ὄξος,3
17900,17900,XOLH=S,xolhs,χολῆς,1
17901,17901,MEMIGME/NON,memigmenon,μεμιγμένον,1
17903,17903,GEUSA/MENOS,geusamenos,γευσάμενος,2
17907,17907,*STAURW/SANTES,staurwsantes,Σταυρώσαντες,1
17910,17910,DIEMERI/SANTO,diemerisanto,διεμερίσαντο,1
17914,17914,BA/LLONTES,ballontes,βάλλοντες,2
17915,17915,KLH=RON,klhron,κλῆρον,7
17918,17918,E)TH/ROUN,ethroun,ἐτήρουν,3
17930,17930,GEGRAMME/NHN,gegrammenhn,γεγραμμένην,1
17939,17939,STAUROU=NTAI,staurountai,σταυροῦνται,1
17943,17943,LH|STAI/,lhstai,λῃσταί,2
17953,17953,PARAPOREUO/MENOI,paraporeuomenoi,παραπορευόμενοι,3
17954,17954,E)BLASFH/MOUN,eblasfhmoun,ἐβλασφήμουν,2
17956,17956,KINOU=NTES,kinountes,κινοῦντες,2
17958,17958,KEFALA\S,kefalas,κεφαλὰς,12
17963,17963,KATALU/WN,kataluwn,καταλύων,2
17968,17968,TRISI\N,trisin,τρισὶν,5
17970,17970,OI)KODOMW=N,oikodomwn,οἰκοδομῶν,2
17978,17978,KATA/BHQI,katabhqi,κατάβηθι,4
17981,17981,STAUROU=,staurou,σταυροῦ,12
17987,17987,E)MPAI/ZONTES,empaizontes,ἐμπαίζοντες,2
17996,1557,*)/ALLOUS,allous,Ἄλλους,3
17997,17997,E)/SWSEN,eswsen,ἔσωσεν,4
18006,18006,KATABA/TW,katabatw,καταβάτω,4
18012,18012,PISTEU/SOMEN,pisteusomen,πιστεύσομεν,1
18015,18015,*PE/POIQEN,pepoiqen,Πέποιθεν,1
18019,18019,R(USA/SQW,rusasqw,ῥυσάσθω,1
18036,17943,LH|STAI\,lhstai,λῃσταὶ,1
18038,18038,SUSTAURWQE/NTES,sustaurwqentes,συσταυρωθέντες,1
18040,18040,W)NEI/DIZON,wneidizon,ὠνείδιζον,2
18044,18044,E(/KTHS,ekths,ἕκτης,2
18054,18054,E)NA/THS,enaths,ἐνάτης,3
18060,18060,A)NEBO/HSEN,anebohsen,ἀνεβόησεν,2
18063,790,FWNH=|,fwnh,φωνῇ,32
18064,3683,MEGA/LH|,megalh,μεγάλῃ,34
18066,18066,*)HLI/,hli,Ἠλί,2
18068,18068,LIMA\,lima,λιμὰ,2
18069,18069,SABAXQANI/,sabaxqani,σαβαχθανί,2
18070,18070,*TOU=T,tout,Τοῦτ,2
18072,18072,*QEE/,qee,Θεέ,2
18079,18079,E)GKATE/LIPES,egkatelipes,ἐγκατέλιπες,2
18080,4350,*TINE\S,tines,Τινὲς,12
18084,18084,E(STW/TWN,estwtwn,ἑστώτων,2
18089,18089,FWNEI=,fwnei,φωνεῖ,5
18093,18093,DRAMW\N,dramwn,δραμὼν,2
18099,18099,SPO/GGON,spoggon,σπόγγον,3
18100,18100,PLH/SAS,plhsas,πλήσας,1
18102,18102,O)/COUS,ocous,ὄξους,4
18104,18104,PERIQEI\S,periqeis,περιθεὶς,1
18105,18105,KALA/MW|,kalamw,καλάμῳ,4
18106,18106,E)PO/TIZEN,epotizen,ἐπότιζεν,2
18113,18113,I)/DWMEN,idwmen,ἴδωμεν,5
18117,18117,SW/SWN,swswn,σώσων,1
18123,18123,KRA/CAS,kracas,κράξας,4
18132,18132,KATAPE/TASMA,katapetasma,καταπέτασμα,4
18135,18135,E)SXI/SQH,esxisqh,ἐσχίσθη,5
18139,18139,A)/NWQEN,anwqen,ἄνωθεν,12
18148,18148,PE/TRAI,petrai,πέτραι,1
18149,18149,E)SXI/SQHSAN,esxisqhsan,ἐσχίσθησαν,1
18156,18156,SW/MATA,swmata,σώματα,10
18158,18158,KEKOIMHME/NWN,kekoimhmenwn,κεκοιμημένων,3
18159,18159,A(GI/WN,agiwn,ἁγίων,39
18168,18168,E)/GERSIN,egersin,ἔγερσιν,1
18176,18176,E)NEFANI/SQHSAN,enefanisqhsan,ἐνεφανίσθησαν,1
18177,18177,POLLOI=S,pollois,πολλοῖς,7
18185,18185,THROU=NTES,thrountes,τηροῦντες,4
18190,18190,SEISMO\N,seismon,σεισμὸν,1
18205,18205,GUNAI=KES,gunaikes,γυναῖκες,13
18206,18206,POLLAI\,pollai,πολλαὶ,3
18209,18209,QEWROU=SAI,qewrousai,θεωροῦσαι,2
18217,18217,DIAKONOU=SAI,diakonousai,διακονοῦσαι,1
18222,18222,*MARI/A,maria,Μαρία,27
18224,18224,*MAGDALHNH/,magdalhnh,Μαγδαληνή,6
18229,18229,*)IAKW/BOU,iakwbou,Ἰακώβου,13
18231,18231,*)IWSH=,iwsh,Ἰωσῆ,4
18246,18246,*)ARIMAQAI/AS,arimaqaias,Ἀριμαθαίας,4
18247,18247,TOU)/NOMA,tounoma,τοὔνομα,1
18252,18252,E)MAQH/TEUSEN,emaqhteusen,ἐμαθήτευσεν,1
18259,18259,H)|TH/SATO,hthsato,ᾐτήσατο,6
18277,18277,E)NETU/LICEN,enetulicen,ἐνετύλιξεν,2
18279,18279,SINDO/NI,sindoni,σινδόνι,3
18280,18280,KAQARA=|,kaqara,καθαρᾷ,3
18282,18282,E)/QHKEN,eqhken,ἔθηκεν,10
18286,18286,KAINW=|,kainw,καινῷ,1
18288,18288,MNHMEI/W|,mnhmeiw,μνημείῳ,4
18290,18290,E)LATO/MHSEN,elatomhsen,ἐλατόμησεν,1
18295,18295,PROSKULI/SAS,proskulisas,προσκυλίσας,1
18297,18297,ME/GAN,megan,μέγαν,14
18299,15466,QU/RA|,qura,θύρᾳ,3
18301,18301,MNHMEI/OU,mnhmeiou,μνημείου,10
18313,18313,KAQH/MENAI,kaqhmenai,καθήμεναι,2
18316,18316,TA/FOU,tafou,τάφου,1
18319,18319,E)PAU/RION,epaurion,ἐπαύριον,17
18320,18320,H(/TIS,htis,ἥτις,38
18324,18324,*PARASKEUH/N,paraskeuhn,Παρασκευήν,1
18332,18332,*PILA/TON,pilaton,Πιλάτον,7
18335,18335,E)MNH/SQHMEN,emnhsqhmen,ἐμνήσθημεν,1
18339,18339,PLA/NOS,planos,πλάνος,2
18342,18342,ZW=N,zwn,ζῶν,10
18346,18346,E)GEI/ROMAI,egeiromai,ἐγείρομαι,1
18347,8647,*KE/LEUSON,keleuson,Κέλευσον,1
18349,18349,A)SFALISQH=NAI,asfalisqhnai,ἀσφαλισθῆναι,1
18351,18351,TA/FON,tafon,τάφον,3
18354,18354,TRI/THS,triths,τρίτης,2
18362,18362,KLE/YWSIN,kleywsin,κλέψωσιν,1
18368,3971,*)HGE/RQH,hgerqh,Ἠγέρθη,4
18375,18375,E)SXA/TH,esxath,ἐσχάτη,3
18376,18376,PLA/NH,planh,πλάνη,1
18377,1338,XEI/RWN,xeirwn,χείρων,2
18379,18379,PRW/THS,prwths,πρώτης,4
18385,2476,*)/EXETE,exete,Ἔχετε,3
18386,18386,KOUSTWDI/AN,koustwdian,κουστωδίαν,1
18387,4247,U(PA/GETE,upagete,ὑπάγετε,3
18388,18388,A)SFALI/SASQE,asfalisasqe,ἀσφαλίσασθε,1
18394,18394,H)SFALI/SANTO,hsfalisanto,ἠσφαλίσαντο,1
18397,18397,SFRAGI/SANTES,sfragisantes,σφραγίσαντες,1
18402,18402,KOUSTWDI/AS,koustwdias,κουστωδίας,2
18403,18403,*)OYE\,oye,Ὀψὲ,1
18405,18405,SABBA/TWN,sabbatwn,σαββάτων,12
18407,18407,E)PIFWSKOU/SH|,epifwskoush,ἐπιφωσκούσῃ,1
18419,18419,QEWRH=SAI,qewrhsai,θεωρῆσαι,1
18434,18434,A)PEKU/LISEN,apekulisen,ἀπεκύλισεν,1
18439,18439,QU/RAS,quras,θύρας,8
18447,18447,I)DE/A,idea,ἰδέα,1
18450,14880,A)STRAPH/,astraph,ἀστραπή,1
18455,18455,LEUKO\N,leukon,λευκὸν,2
18457,18457,XIW/N,xiwn,χιών,3
18463,18463,E)SEI/SQHSAN,eseisqhsan,ἐσείσθησαν,1
18469,5760,NEKROI/,nekroi,νεκροί,3
18476,18476,GUNAICI/N,gunaicin,γυναιξίν,4
18485,18485,E)STAURWME/NON,estaurwmenon,ἐσταυρωμένον,4
18495,18495,I)/DETE,idete,ἴδετε,6
18499,18499,E)/KEITO,ekeito,ἔκειτο,4
18503,2090,TAXU\,taxu,ταχὺ,4
18504,18504,POREUQEI=SAI,poreuqeisai,πορευθεῖσαι,1
18516,18516,PROA/GEI,proagei,προάγει,1
18528,18528,E)CELQOU=SAI,ecelqousai,ἐξελθοῦσαι,2
18538,18538,E)/DRAMON,edramon,ἔδραμον,3
18539,18539,A)PAGGEI=LAI,apaggeilai,ἀπαγγεῖλαι,3
18545,18545,E)POREU/ONTO,eporeuonto,ἐπορεύοντο,6
18553,18553,A)PH/NTHSEN,aphnthsen,ἀπήντησεν,2
18554,18554,AU)TAI=S,autais,αὐταῖς,21
18559,18559,PROSELQOU=SAI,proselqousai,προσελθοῦσαι,1
18577,18577,A)DELFOI=S,adelfois,ἀδελφοῖς,17
18580,18580,A)PE/LQWSIN,apelqwsin,ἀπέλθωσιν,1
18588,5776,*POREUOME/NWN,poreuomenwn,Πορευομένων,1
18602,18602,A(/PANTA,apanta,ἅπαντα,13
18606,18606,SUNAXQE/NTES,sunaxqentes,συναχθέντες,1
18610,6410,SUMBOU/LIO/N,sumboulion,συμβούλιόν,1
18614,18614,I(KANA\,ikana,ἱκανὰ,1
18617,18617,STRATIW/TAIS,stratiwtais,στρατιώταις,3
18626,18626,E)/KLEYAN,ekleyan,ἔκλεψαν,1
18629,18629,KOIMWME/NWN,koimwmenwn,κοιμωμένων,1
18632,18632,A)KOUSQH=|,akousqh,ἀκουσθῇ,4
18638,18638,PEI/SOMEN,peisomen,πείσομεν,2
18642,18642,A)MERI/MNOUS,amerimnous,ἀμερίμνους,2
18643,18643,POIH/SOMEN,poihsomen,ποιήσομεν,7
18651,18651,E)DIDA/XQHSAN,edidaxqhsan,ἐδιδάχθησαν,1
18653,18653,DIEFHMI/SQH,diefhmisqh,διεφημίσθη,1
18658,18658,*)IOUDAI/OIS,ioudaiois,Ἰουδαίοις,25
18664,18664,E(/NDEKA,endeka,ἕνδεκα,6
18674,18674,E)TA/CATO,etacato,ἐτάξατο,1
18685,18685,E)DI/STASAN,edistasan,ἐδίστασαν,1
18693,8352,*)EDO/QH,edoqh,Ἐδόθη,1
18696,12691,E)COUSI/A,ecousia,ἐξουσία,12
18703,18703,MAQHTEU/SATE,maqhteusate,μαθητεύσατε,1
18707,18707,BAPTI/ZONTES,baptizontes,βαπτίζοντες,1
18713,874,*PATRO\S,patros,Πατρὸς,1
18716,5,*UI(OU=,uiou,Υἱοῦ,1
18719,304,*(AGI/OU,agiou,Ἁγίου,1
18720,303,*PNEU/MATOS,pneumatos,Πνεύματος,1
18726,18726,E)NETEILA/MHN,eneteilamhn,ἐνετειλάμην,1
18743,14634,*)ARXH\,arxh,Ἀρχὴ,1
18745,18745,EU)AGGELI/OU,euaggeliou,εὐαγγελίου,24
18755,18755,PROFH/TAIS,profhtais,προφήταις,11
18786,3685,*)EGE/NETO,egeneto,Ἐγένετο,47
18788,18788,BAPTI/ZWN,baptizwn,βαπτίζων,7
18806,1485,XW/RA,xwra,χώρα,2
18809,18809,*(IEROSOLUMI=TAI,ierosolumitai,Ἱεροσολυμῖται,1
18816,18816,POTAMW=|,potamw,ποταμῷ,2
18827,18827,E)NDEDUME/NOS,endedumenos,ἐνδεδυμένος,1
18828,18828,TRI/XAS,trixas,τρίχας,3
18839,18839,A)KRI/DAS,akridas,ἀκρίδας,1
18844,18844,E)KH/RUSSEN,ekhrussen,ἐκήρυσσεν,3
18846,3853,*)/ERXETAI,erxetai,Ἔρχεται,9
18856,18856,KU/YAS,kuyas,κύψας,3
18857,18857,LU=SAI,lusai,λῦσαι,4
18859,18859,I(MA/NTA,imanta,ἱμάντα,3
18861,18861,U(PODHMA/TWN,upodhmatwn,ὑποδημάτων,3
18865,18865,E)BA/PTISA,ebaptisa,ἐβάπτισα,4
18889,18889,E)BAPTI/SQH,ebaptisqh,ἐβαπτίσθη,5
18902,18902,SXIZOME/NOUS,sxizomenous,σχιζομένους,1
18904,18904,OU)RANOU/S,ouranous,οὐρανούς,3
18946,18946,PEIRAZO/MENOS,peirazomenos,πειραζόμενος,4
18954,18954,QHRI/WN,qhriwn,θηρίων,3
18963,18963,PARADOQH=NAI,paradoqhnai,παραδοθῆναι,2
18982,18982,*PEPLH/RWTAI,peplhrwtai,Πεπλήρωται,1
18991,923,METANOEI=TE,metanoeite,μετανοεῖτε,1
18993,4811,PISTEU/ETE,pisteuete,πιστεύετε,14
18996,18996,EU)AGGELI/W|,euaggeliw,εὐαγγελίῳ,12
19046,19046,O)LI/GON,oligon,ὀλίγον,14
19074,19074,*ZEBEDAI=ON,zebedaion,Ζεβεδαῖον,1
19080,19080,MISQWTW=N,misqwtwn,μισθωτῶν,1
19085,19085,EI)SPOREU/ONTAI,eisporeuontai,εἰσπορεύονται,1
19095,6332,SUNAGWGH/N,sunagwghn,συναγωγήν,3
19124,19124,A)KAQA/RTW|,akaqartw,ἀκαθάρτῳ,5
19126,19126,A)NE/KRACEN,anekracen,ἀνέκραξεν,2
19128,19128,*)/EA,ea,Ἔα,2
19134,19134,*NAZARHNE/,nazarhne,Ναζαρηνέ,2
19138,15487,*OI)=DA/,oida,Οἶδά,7
19143,19143,A(/GIOS,agios,ἅγιος,11
19152,19152,*FIMW/QHTI,fimwqhti,Φιμώθητι,2
19154,19154,E)/CELQE,ecelqe,ἔξελθε,4
19158,19158,SPARA/CAN,sparacan,σπαράξαν,2
19165,19165,KRA/CAN,kracan,κράξαν,2
19172,19172,E)QAMBH/QHSAN,eqambhqhsan,ἐθαμβήθησαν,1
19175,19175,SUZHTEI=N,suzhtein,συζητεῖν,4
19177,11356,E(AUTOU/S,eautous,ἑαυτούς,25
19184,3698,DIDAXH\,didaxh,διδαχὴ,2
19186,19186,KAINH\,kainh,καινὴ,6
19193,19193,PNEU/MASIN,pneumasin,πνεύμασιν,5
19195,19195,A)KAQA/RTOIS,akaqartois,ἀκαθάρτοις,2
19196,19196,E)PITA/SSEI,epitassei,ἐπιτάσσει,3
19200,4296,*)ECH=LQEN,echlqen,Ἐξῆλθεν,9
19216,19216,SUNAGWGH=S,sunagwghs,συναγωγῆς,7
19224,19224,*)ANDRE/OU,andreou,Ἀνδρέου,2
19231,19231,PENQERA\,penqera,πενθερὰ,3
19233,19233,KATE/KEITO,katekeito,κατέκειτο,4
19234,19234,PURE/SSOUSA,puressousa,πυρέσσουσα,1
19243,19243,H)/GEIREN,hgeiren,ἤγειρεν,21
19253,3969,PURETO\S,puretos,πυρετὸς,1
19262,19262,E)/DU,edu,ἔδυ,1
19265,19265,E)/FERON,eferon,ἔφερον,3
19278,4852,O(/LH,olh,ὅλη,9
19279,19279,E)PISUNHGME/NH,episunhgmenh,ἐπισυνηγμένη,1
19297,19297,H)/FIEN,hfien,ἤφιεν,2
19302,19302,H)/|DEISAN,hdeisan,ᾔδεισαν,8
19306,19306,E)/NNUXON,ennuxon,ἔννυχον,1
19316,19316,PROSHU/XETO,proshuxeto,προσηύχετο,5
19318,19318,KATEDI/WCAN,katediwcan,κατεδίωξαν,1
19327,19327,EU(RO/NTES,eurontes,εὑρόντες,8
19334,19334,ZHTOU=SIN,zhtousin,ζητοῦσιν,7
19338,16856,*)/AGWMEN,agwmen,Ἄγωμεν,3
19341,19341,E)XOME/NAS,exomenas,ἐχομένας,1
19342,19342,KWMOPO/LEIS,kwmopoleis,κωμοπόλεις,1
19346,19346,KHRU/CW,khrucw,κηρύξω,1
19350,19350,E)CELH/LUQA,ecelhluqa,ἐξελήλυθα,1
19365,19365,E)KBA/LLWN,ekballwn,ἐκβάλλων,2
19370,3724,LEPRO/S,lepros,λεπρός,1
19388,10981,SPLAGXNISQEI/S,splagxnisqeis,σπλαγχνισθείς,1
19400,19400,EI)PO/NTOS,eipontos,εἰπόντος,5
19411,19411,E)MBRIMHSA/MENOS,embrimhsamenos,ἐμβριμησάμενος,1
19421,17650,MHDE\N,mhden,μηδὲν,30
19433,19433,KAQARISMOU=,kaqarismou,καθαρισμοῦ,5
19448,19448,DIAFHMI/ZEIN,diafhmizein,διαφημίζειν,1
19452,12604,MHKE/TI,mhketi,μηκέτι,17
19454,19454,DU/NASQAI,dunasqai,δύνασθαι,8
19455,19455,FANERW=S,fanerws,φανερῶς,3
19462,19462,E)RH/MOIS,erhmois,ἐρήμοις,3
19463,19463,TO/POIS,topois,τόποις,2
19466,19466,H)/RXONTO,hrxonto,ἤρχοντο,5
19469,19469,PANTAXO/QEN,pantaxoqen,πανταχόθεν,1
19505,19505,FE/RONTES,ferontes,φέροντες,5
19506,19506,AI)RO/MENON,airomenon,αἰρόμενον,1
19511,19511,DUNA/MENOI,dunamenoi,δυνάμενοι,3
19512,19512,PROSEGGI/SAI,proseggisai,προσεγγίσαι,1
19517,19517,A)PESTE/GASAN,apestegasan,ἀπεστέγασαν,1
19523,19523,E)CORU/CANTES,ecorucantes,ἐξορύξαντες,2
19524,19524,XALW=SIN,xalwsin,χαλῶσιν,1
19526,19526,KRA/BBATON,krabbaton,κράββατον,5
