word,book,chapter,verse,word_index,disputed_betacode_alt
AU)TO\N,MAR,6,56,18,
I(/NA,MAR,6,56,19,
KA)\N,MAR,6,56,20,
TOU=,MAR,6,56,21,
KRASPE/DOU,MAR,6,56,22,
TOU=,MAR,6,56,23,
I(MATI/OU,MAR,6,56,24,
AU)TOU=,MAR,6,56,25,
A(/YWNTAI,MAR,6,56,26,
KAI\,MAR,6,56,27,
O(/SOI,MAR,6,56,28,
A)\N,MAR,6,56,29,
H(/PTONTO,MAR,6,56,30,
AU)TOU=,MAR,6,56,31,
E)SW/|ZONTO,MAR,6,56,32,
*KAI\,MAR,7,1,0,
SUNA/GONTAI,MAR,7,1,1,
PRO\S,MAR,7,1,2,
AU)TO\N,MAR,7,1,3,
OI(,MAR,7,1,4,
*FARISAI=OI,MAR,7,1,5,
KAI/,MAR,7,1,6,
TINES,MAR,7,1,7,
TW=N,MAR,7,1,8,
GRAMMATE/WN,MAR,7,1,9,
E)LQO/NTES,MAR,7,1,10,
A)PO\,MAR,7,1,11,
*(IEROSOLU/MWN,MAR,7,1,12,
KAI\,MAR,7,2,0,
I)DO/NTES,MAR,7,2,1,
TINA\S,MAR,7,2,2,
TW=N,MAR,7,2,3,
MAQHTW=N,MAR,7,2,4,
AU)TOU=,MAR,7,2,5,
KOINAI=S,MAR,7,2,6,
XERSI/N,MAR,7,2,7,
TOU=T,MAR,7,2,8,
E)/STIN,MAR,7,2,9,
A)NI/PTOIS,MAR,7,2,10,
E)SQI/ONTAS,MAR,7,2,11,
A)/RTOUS,MAR,7,2,12,
E)ME/MYANTO,MAR,7,2,13,
*OI(,MAR,7,3,0,
GA\R,MAR,7,3,1,
*FARISAI=OI,MAR,7,3,2,
KAI\,MAR,7,3,3,
PA/NTES,MAR,7,3,4,
OI(,MAR,7,3,5,
*)IOUDAI=OI,MAR,7,3,6,
E)A\N,MAR,7,3,7,
MH\,MAR,7,3,8,
PUGMH=|,MAR,7,3,9,
NI/YWNTAI,MAR,7,3,10,
TA\S,MAR,7,3,11,
XEI=RAS,MAR,7,3,12,
OU)K,MAR,7,3,13,
E)SQI/OUSIN,MAR,7,3,14,
KRATOU=NTES,MAR,7,3,15,
TH\N,MAR,7,3,16,
PARA/DOSIN,MAR,7,3,17,
TW=N,MAR,7,3,18,
PRESBUTE/RWN,MAR,7,3,19,
KAI\,MAR,7,4,0,
A)PO\,MAR,7,4,1,
A)GORA=S,MAR,7,4,2,
E)A\N,MAR,7,4,3,
MH\,MAR,7,4,4,
BAPTI/SWNTAI,MAR,7,4,5,
OU)K,MAR,7,4,6,
E)SQI/OUSIN,MAR,7,4,7,
KAI\,MAR,7,4,8,
A)/LLA,MAR,7,4,9,
POLLA/,MAR,7,4,10,
E)STIN,MAR,7,4,11,
A(\,MAR,7,4,12,
PARE/LABON,MAR,7,4,13,
KRATEI=N,MAR,7,4,14,
BAPTISMOU\S,MAR,7,4,15,
POTHRI/WN,MAR,7,4,16,
KAI\,MAR,7,4,17,
CESTW=N,MAR,7,4,18,
KAI\,MAR,7,4,19,
XALKI/WN,MAR,7,4,20,
KAI\,MAR,7,4,21,
KLINW=N,MAR,7,4,22,
*)/EPEITA,MAR,7,5,0,
E)PERWTW=SIN,MAR,7,5,1,
AU)TO\N,MAR,7,5,2,
OI(,MAR,7,5,3,
*FARISAI=OI,MAR,7,5,4,
KAI\,MAR,7,5,5,
OI(,MAR,7,5,6,
GRAMMATEI=S,MAR,7,5,7,
*DIA\,MAR,7,5,8,
TI/,MAR,7,5,9,
OI(,MAR,7,5,10,
MAQHTAI/,MAR,7,5,11,
SOU,MAR,7,5,12,
OU),MAR,7,5,13,
PERIPATOU=SIN,MAR,7,5,14,
KATA\,MAR,7,5,15,
TH\N,MAR,7,5,16,
PARA/DOSIN,MAR,7,5,17,
TW=N,MAR,7,5,18,
PRESBUTE/RWN,MAR,7,5,19,
A)LLA\,MAR,7,5,20,
A)NI/PTOIS,MAR,7,5,21,
XERSI\N,MAR,7,5,22,
E)SQI/OUSIN,MAR,7,5,23,
TO\N,MAR,7,5,24,
A)/RTON,MAR,7,5,25,
*(O,MAR,7,6,0,
DE\,MAR,7,6,1,
A)POKRIQEI\S,MAR,7,6,2,
EI)=PEN,MAR,7,6,3,
AU)TOI=S,MAR,7,6,4,
O(/TI,MAR,7,6,5,
*KALW=S,MAR,7,6,6,
PROEFH/TEUSEN,MAR,7,6,7,
*)HSAI+/AS,MAR,7,6,8,
PERI\,MAR,7,6,9,
U(MW=N,MAR,7,6,10,
TW=N,MAR,7,6,11,
U(POKRITW=N,MAR,7,6,12,
W(S,MAR,7,6,13,
GE/GRAPTAI,MAR,7,6,14,
*OU(=TOS,MAR,7,6,15,
O(,MAR,7,6,16,
LAO\S,MAR,7,6,17,
TOI=S,MAR,7,6,18,
XEI/LESI/N,MAR,7,6,19,
ME,MAR,7,6,20,
TIMA=|,MAR,7,6,21,
H(,MAR,7,6,22,
DE\,MAR,7,6,23,
KARDI/A,MAR,7,6,24,
AU)TW=N,MAR,7,6,25,
PO/RRW,MAR,7,6,26,
A)PE/XEI,MAR,7,6,27,
A)P,MAR,7,6,28,
E)MOU=,MAR,7,6,29,
*MA/THN,MAR,7,7,0,
DE\,MAR,7,7,1,
SE/BONTAI/,MAR,7,7,2,
ME,MAR,7,7,3,
DIDA/SKONTES,MAR,7,7,4,
DIDASKALI/AS,MAR,7,7,5,
E)NTA/LMATA,MAR,7,7,6,
A)NQRW/PWN,MAR,7,7,7,
*)AFE/NTES,MAR,7,8,0,
GA\R,MAR,7,8,1,
TH\N,MAR,7,8,2,
E)NTOLH\N,MAR,7,8,3,
TOU=,MAR,7,8,4,
QEOU=,MAR,7,8,5,
KRATEI=TE,MAR,7,8,6,
TH\N,MAR,7,8,7,
PARA/DOSIN,MAR,7,8,8,
TW=N,MAR,7,8,9,
A)NQRW/PWN,MAR,7,8,10,
BAPTISMOU\S,MAR,7,8,11,
CESTW=N,MAR,7,8,12,
KAI\,MAR,7,8,13,
POTHRI/WN,MAR,7,8,14,
KAI\,MAR,7,8,15,
A)/LLA,MAR,7,8,16,
PARO/MOIA,MAR,7,8,17,
TOIAU=TA,MAR,7,8,18,
POLLA\,MAR,7,8,19,
POIEI=TE,MAR,7,8,20,
*KAI\,MAR,7,9,0,
E)/LEGEN,MAR,7,9,1,
AU)TOI=S,MAR,7,9,2,
*KALW=S,MAR,7,9,3,
A)QETEI=TE,MAR,7,9,4,
TH\N,MAR,7,9,5,
E)NTOLH\N,MAR,7,9,6,
TOU=,MAR,7,9,7,
QEOU=,MAR,7,9,8,
I(/NA,MAR,7,9,9,
TH\N,MAR,7,9,10,
PARA/DOSIN,MAR,7,9,11,
U(MW=N,MAR,7,9,12,
THRH/SHTE,MAR,7,9,13,
*MWSH=S,MAR,7,10,0,
GA\R,MAR,7,10,1,
EI)=PEN,MAR,7,10,2,
*TI/MA,MAR,7,10,3,
TO\N,MAR,7,10,4,
PATE/RA,MAR,7,10,5,
SOU,MAR,7,10,6,
KAI\,MAR,7,10,7,
TH\N,MAR,7,10,8,
MHTE/RA,MAR,7,10,9,
SOU,MAR,7,10,10,
KAI/,MAR,7,10,11,
*(O,MAR,7,10,12,
KAKOLOGW=N,MAR,7,10,13,
PATE/RA,MAR,7,10,14,
H)\,MAR,7,10,15,
MHTE/RA,MAR,7,10,16,
QANA/TW|,MAR,7,10,17,
TELEUTA/TW,MAR,7,10,18,
U(MEI=S,MAR,7,11,0,
DE\,MAR,7,11,1,
LE/GETE,MAR,7,11,2,
*)EA\N,MAR,7,11,3,
EI)/PH|,MAR,7,11,4,
A)/NQRWPOS,MAR,7,11,5,
TW=|,MAR,7,11,6,
PATRI\,MAR,7,11,7,
H)\,MAR,7,11,8,
TH=|,MAR,7,11,9,
MHTRI/,MAR,7,11,10,
*KORBA=N,MAR,7,11,11,
O(/,MAR,7,11,12,
E)STIN,MAR,7,11,13,
DW=RON,MAR,7,11,14,
O(\,MAR,7,11,15,
E)A\N,MAR,7,11,16,
E)C,MAR,7,11,17,
E)MOU=,MAR,7,11,18,
W)FELHQH=|S,MAR,7,11,19,
KAI\,MAR,7,12,0,
OU)KE/TI,MAR,7,12,1,
A)FI/ETE,MAR,7,12,2,
AU)TO\N,MAR,7,12,3,
OU)DE\N,MAR,7,12,4,
POIH=SAI,MAR,7,12,5,
TW=|,MAR,7,12,6,
PATRI\,MAR,7,12,7,
AU)TOU=,MAR,7,12,8,
H)\,MAR,7,12,9,
TH=|,MAR,7,12,10,
MHTRI\,MAR,7,12,11,
AU)TOU=,MAR,7,12,12,
A)KUROU=NTES,MAR,7,13,0,
TO\N,MAR,7,13,1,
LO/GON,MAR,7,13,2,
TOU=,MAR,7,13,3,
QEOU=,MAR,7,13,4,
TH=|,MAR,7,13,5,
PARADO/SEI,MAR,7,13,6,
U(MW=N,MAR,7,13,7,
H(=|,MAR,7,13,8,
PAREDW/KATE,MAR,7,13,9,
KAI\,MAR,7,13,10,
PARO/MOIA,MAR,7,13,11,
TOIAU=TA,MAR,7,13,12,
POLLA\,MAR,7,13,13,
POIEI=TE,MAR,7,13,14,
*KAI\,MAR,7,14,0,
PROSKALESA/MENOS,MAR,7,14,1,
PA/NTA,MAR,7,14,2,
TO\N,MAR,7,14,3,
O)/XLON,MAR,7,14,4,
E)/LEGEN,MAR,7,14,5,
AU)TOI=S,MAR,7,14,6,
*)AKOU/ETE/,MAR,7,14,7,
MOU,MAR,7,14,8,
PA/NTES,MAR,7,14,9,
KAI\,MAR,7,14,10,
SUNI/ETE,MAR,7,14,11,
*OU)DE/N,MAR,7,15,0,
E)STIN,MAR,7,15,1,
E)/CWQEN,MAR,7,15,2,
TOU=,MAR,7,15,3,
A)NQRW/POU,MAR,7,15,4,
EI)SPOREUO/MENON,MAR,7,15,5,
EI)S,MAR,7,15,6,
AU)TO/N,MAR,7,15,7,
O(\,MAR,7,15,8,
DU/NATAI,MAR,7,15,9,
AU)TO\N,MAR,7,15,10,
KOINW=SAI,MAR,7,15,11,
A)LLA\,MAR,7,15,12,
TA\,MAR,7,15,13,
E)KPOREUO/MENA,MAR,7,15,14,
A)P,MAR,7,15,15,
AU)TOU=,MAR,7,15,16,
E)KEI=NA/,MAR,7,15,17,
E)STIN,MAR,7,15,18,
TA\,MAR,7,15,19,
KOINOU=NTA,MAR,7,15,20,
TO\N,MAR,7,15,21,
A)/NQRWPON,MAR,7,15,22,
*EI)/,MAR,7,16,0,
TIS,MAR,7,16,1,
E)/XEI,MAR,7,16,2,
W)=TA,MAR,7,16,3,
A)KOU/EIN,MAR,7,16,4,
A)KOUE/TW,MAR,7,16,5,
*KAI\,MAR,7,17,0,
O(/TE,MAR,7,17,1,
EI)SH=LQEN,MAR,7,17,2,
EI)S,MAR,7,17,3,
OI)=KON,MAR,7,17,4,
A)PO\,MAR,7,17,5,
TOU=,MAR,7,17,6,
O)/XLOU,MAR,7,17,7,
E)PHRW/TWN,MAR,7,17,8,
AU)TO\N,MAR,7,17,9,
OI(,MAR,7,17,10,
MAQHTAI\,MAR,7,17,11,
AU)TOU=,MAR,7,17,12,
PERI\,MAR,7,17,13,
TH=S,MAR,7,17,14,
PARABOLH=S,MAR,7,17,15,
*KAI\,MAR,7,18,0,
LE/GEI,MAR,7,18,1,
AU)TOI=S,MAR,7,18,2,
*OU(/TWS,MAR,7,18,3,
KAI\,MAR,7,18,4,
U(MEI=S,MAR,7,18,5,
A)SU/NETOI/,MAR,7,18,6,
E)STE,MAR,7,18,7,
*OU),MAR,7,18,8,
NOEI=TE,MAR,7,18,9,
O(/TI,MAR,7,18,10,
PA=N,MAR,7,18,11,
TO\,MAR,7,18,12,
E)/CWQEN,MAR,7,18,13,
EI)SPOREUO/MENON,MAR,7,18,14,
EI)S,MAR,7,18,15,
TO\N,MAR,7,18,16,
A)/NQRWPON,MAR,7,18,17,
OU),MAR,7,18,18,
DU/NATAI,MAR,7,18,19,
AU)TO\N,MAR,7,18,20,
KOINW=SAI,MAR,7,18,21,
O(/TI,MAR,7,19,0,
OU)K,MAR,7,19,1,
EI)SPOREU/ETAI,MAR,7,19,2,
AU)TOU=,MAR,7,19,3,
EI)S,MAR,7,19,4,
TH\N,MAR,7,19,5,
KARDI/AN,MAR,7,19,6,
A)LL,MAR,7,19,7,
EI)S,MAR,7,19,8,
TH\N,MAR,7,19,9,
KOILI/AN,MAR,7,19,10,
KAI\,MAR,7,19,11,
EI)S,MAR,7,19,12,
TO\N,MAR,7,19,13,
A)FEDRW=NA,MAR,7,19,14,
E)KPOREU/ETAI,MAR,7,19,15,
KAQARI/ZON,MAR,7,19,16,
PA/NTA,MAR,7,19,17,
TA\,MAR,7,19,18,
BRW/MATA,MAR,7,19,19,
*)/ELEGEN,MAR,7,20,0,
DE\,MAR,7,20,1,
O(/TI,MAR,7,20,2,
*TO\,MAR,7,20,3,
E)K,MAR,7,20,4,
TOU=,MAR,7,20,5,
A)NQRW/POU,MAR,7,20,6,
E)KPOREUO/MENON,MAR,7,20,7,
E)KEI=NO,MAR,7,20,8,
KOINOI=,MAR,7,20,9,
TO\N,MAR,7,20,10,
A)/NQRWPON,MAR,7,20,11,
*)/ESWQEN,MAR,7,21,0,
GA/R,MAR,7,21,1,
E)K,MAR,7,21,2,
TH=S,MAR,7,21,3,
KARDI/AS,MAR,7,21,4,
TW=N,MAR,7,21,5,
A)NQRW/PWN,MAR,7,21,6,
OI(,MAR,7,21,7,
DIALOGISMOI\,MAR,7,21,8,
OI(,MAR,7,21,9,
KAKOI\,MAR,7,21,10,
E)KPOREU/ONTAI,MAR,7,21,11,
MOIXEI=AI,MAR,7,21,12,
PORNEI=AI,MAR,7,21,13,
FO/NOI,MAR,7,21,14,
KLOPAI/,MAR,7,22,0,
PLEONECI/AI,MAR,7,22,1,
PONHRI/AI,MAR,7,22,2,
DO/LOS,MAR,7,22,3,
A)SE/LGEIA,MAR,7,22,4,
O)FQALMO\S,MAR,7,22,5,
PONHRO/S,MAR,7,22,6,
BLASFHMI/A,MAR,7,22,7,
U(PERHFANI/A,MAR,7,22,8,
A)FROSU/NH,MAR,7,22,9,
PA/NTA,MAR,7,23,0,
TAU=TA,MAR,7,23,1,
TA\,MAR,7,23,2,
PONHRA\,MAR,7,23,3,
E)/SWQEN,MAR,7,23,4,
E)KPOREU/ETAI,MAR,7,23,5,
KAI\,MAR,7,23,6,
KOINOI=,MAR,7,23,7,
TO\N,MAR,7,23,8,
A)/NQRWPON,MAR,7,23,9,
*KAI\,MAR,7,24,0,
E)KEI=QEN,MAR,7,24,1,
A)NASTA\S,MAR,7,24,2,
A)PH=LQEN,MAR,7,24,3,
EI)S,MAR,7,24,4,
TA\,MAR,7,24,5,
MEQO/RIA,MAR,7,24,6,
*TU/ROU,MAR,7,24,7,
KAI\,MAR,7,24,8,
*SIDW=NOS,MAR,7,24,9,
*KAI\,MAR,7,24,10,
EI)SELQW\N,MAR,7,24,11,
EI)S,MAR,7,24,12,
OI)KI/AN,MAR,7,24,13,
OU)DE/NA,MAR,7,24,14,
H)/QELEN,MAR,7,24,15,
GNW=NAI,MAR,7,24,16,
KAI\,MAR,7,24,17,
OU)K,MAR,7,24,18,
H)DUNH/QH,MAR,7,24,19,
LAQEI=N,MAR,7,24,20,
*)AKOU/SASA,MAR,7,25,0,
GA\R,MAR,7,25,1,
GUNH\,MAR,7,25,2,
PERI\,MAR,7,25,3,
AU)TOU=,MAR,7,25,4,
H(=S,MAR,7,25,5,
EI)=XEN,MAR,7,25,6,
TO\,MAR,7,25,7,
QUGA/TRION,MAR,7,25,8,
AU)TH=S,MAR,7,25,9,
PNEU=MA,MAR,7,25,10,
A)KA/QARTON,MAR,7,25,11,
E)LQOU=SA,MAR,7,25,12,
PROSE/PESEN,MAR,7,25,13,
PRO\S,MAR,7,25,14,
TOU\S,MAR,7,25,15,
PO/DAS,MAR,7,25,16,
AU)TOU=,MAR,7,25,17,
H)=N,MAR,7,26,0,
DE\,MAR,7,26,1,
H(,MAR,7,26,2,
GUNH\,MAR,7,26,3,
*(ELLHNI/S,MAR,7,26,4,
*SURAFOINI/KISSA,MAR,7,26,5,
TW=|,MAR,7,26,6,
GE/NEI,MAR,7,26,7,
KAI\,MAR,7,26,8,
H)RW/TA,MAR,7,26,9,
AU)TO\N,MAR,7,26,10,
I(/NA,MAR,7,26,11,
TO\,MAR,7,26,12,
DAIMO/NION,MAR,7,26,13,
E)KBA/LH|,MAR,7,26,14,
E)K,MAR,7,26,15,
TH=S,MAR,7,26,16,
QUGATRO\S,MAR,7,26,17,
AU)TH=S,MAR,7,26,18,
*(O,MAR,7,27,0,
DE\,MAR,7,27,1,
*)IHSOU=S,MAR,7,27,2,
EI)=PEN,MAR,7,27,3,
AU)TH=|,MAR,7,27,4,
*)/AFES,MAR,7,27,5,
PRW=TON,MAR,7,27,6,
XORTASQH=NAI,MAR,7,27,7,
TA\,MAR,7,27,8,
TE/KNA,MAR,7,27,9,
OU),MAR,7,27,10,
GA\R,MAR,7,27,11,
KALO/N,MAR,7,27,12,
E)STIN,MAR,7,27,13,
LABEI=N,MAR,7,27,14,
TO\N,MAR,7,27,15,
A)/RTON,MAR,7,27,16,
TW=N,MAR,7,27,17,
TE/KNWN,MAR,7,27,18,
KAI\,MAR,7,27,19,
BALEI=N,MAR,7,27,20,
TOI=S,MAR,7,27,21,
KUNARI/OIS,MAR,7,27,22,
*(H,MAR,7,28,0,
DE\,MAR,7,28,1,
A)PEKRI/QH,MAR,7,28,2,
KAI\,MAR,7,28,3,
LE/GEI,MAR,7,28,4,
AU)TW=|,MAR,7,28,5,
*NAI/,MAR,7,28,6,
KU/RIE,MAR,7,28,7,
KAI\,MAR,7,28,8,
GA\R,MAR,7,28,9,
TA\,MAR,7,28,10,
KUNA/RIA,MAR,7,28,11,
U(POKA/TW,MAR,7,28,12,
TH=S,MAR,7,28,13,
TRAPE/ZHS,MAR,7,28,14,
E)SQI/EI,MAR,7,28,15,
A)PO\,MAR,7,28,16,
TW=N,MAR,7,28,17,
YIXI/WN,MAR,7,28,18,
TW=N,MAR,7,28,19,
PAIDI/WN,MAR,7,28,20,
*KAI\,MAR,7,29,0,
EI)=PEN,MAR,7,29,1,
AU)TH=|,MAR,7,29,2,
*DIA\,MAR,7,29,3,
TOU=TON,MAR,7,29,4,
TO\N,MAR,7,29,5,
LO/GON,MAR,7,29,6,
U(/PAGE,MAR,7,29,7,
E)CELH/LUQEN,MAR,7,29,8,
TO\,MAR,7,29,9,
DAIMO/NION,MAR,7,29,10,
E)K,MAR,7,29,11,
TH=S,MAR,7,29,12,
QUGATRO/S,MAR,7,29,13,
SOU,MAR,7,29,14,
*KAI\,MAR,7,30,0,
A)PELQOU=SA,MAR,7,30,1,
EI)S,MAR,7,30,2,
TO\N,MAR,7,30,3,
OI)=KON,MAR,7,30,4,
AU)TH=S,MAR,7,30,5,
EU(=REN,MAR,7,30,6,
TO\,MAR,7,30,7,
DAIMO/NION,MAR,7,30,8,
E)CELHLUQO/S,MAR,7,30,9,
KAI\,MAR,7,30,10,
TH\N,MAR,7,30,11,
QUGATE/RA,MAR,7,30,12,
BEBLHME/NHN,MAR,7,30,13,
E)PI\,MAR,7,30,14,
TH=S,MAR,7,30,15,
KLI/NHS,MAR,7,30,16,
*KAI\,MAR,7,31,0,
PA/LIN,MAR,7,31,1,
E)CELQW\N,MAR,7,31,2,
E)K,MAR,7,31,3,
TW=N,MAR,7,31,4,
O(RI/WN,MAR,7,31,5,
*TU/ROU,MAR,7,31,6,
KAI\,MAR,7,31,7,
*SIDW=NOS,MAR,7,31,8,
H)=LQEN,MAR,7,31,9,
PRO\S,MAR,7,31,10,
TH\N,MAR,7,31,11,
QA/LASSAN,MAR,7,31,12,
TH=S,MAR,7,31,13,
*GALILAI/AS,MAR,7,31,14,
A)NA\,MAR,7,31,15,
ME/SON,MAR,7,31,16,
TW=N,MAR,7,31,17,
O(RI/WN,MAR,7,31,18,
*DEKAPO/LEWS,MAR,7,31,19,
*KAI\,MAR,7,32,0,
FE/ROUSIN,MAR,7,32,1,
AU)TW=|,MAR,7,32,2,
KWFO\N,MAR,7,32,3,
MOGGILA/LON,MAR,7,32,4,
KAI\,MAR,7,32,5,
PARAKALOU=SIN,MAR,7,32,6,
AU)TO\N,MAR,7,32,7,
I(/NA,MAR,7,32,8,
E)PIQH=|,MAR,7,32,9,
AU)TW=|,MAR,7,32,10,
TH\N,MAR,7,32,11,
XEI=RA,MAR,7,32,12,
*KAI\,MAR,7,33,0,
A)POLABO/MENOS,MAR,7,33,1,
AU)TO\N,MAR,7,33,2,
A)PO\,MAR,7,33,3,
TOU=,MAR,7,33,4,
O)/XLOU,MAR,7,33,5,
KAT,MAR,7,33,6,
I)DI/AN,MAR,7,33,7,
E)/BALEN,MAR,7,33,8,
TOU\S,MAR,7,33,9,
DAKTU/LOUS,MAR,7,33,10,
AU)TOU=,MAR,7,33,11,
EI)S,MAR,7,33,12,
TA\,MAR,7,33,13,
W)=TA,MAR,7,33,14,
AU)TOU=,MAR,7,33,15,
KAI\,MAR,7,33,16,
PTU/SAS,MAR,7,33,17,
H(/YATO,MAR,7,33,18,
TH=S,MAR,7,33,19,
GLW/SSHS,MAR,7,33,20,
AU)TOU=,MAR,7,33,21,
KAI\,MAR,7,34,0,
A)NABLE/YAS,MAR,7,34,1,
EI)S,MAR,7,34,2,
TO\N,MAR,7,34,3,
OU)RANO/N,MAR,7,34,4,
E)STE/NACEN,MAR,7,34,5,
KAI\,MAR,7,34,6,
LE/GEI,MAR,7,34,7,
AU)TW=|,MAR,7,34,8,
*)EFFAQA/,MAR,7,34,9,
O(/,MAR,7,34,10,
E)STIN,MAR,7,34,11,
*DIANOI/XQHTI,MAR,7,34,12,
*KAI\,MAR,7,35,0,
EU)QE/WS,MAR,7,35,1,
DIHNOI/XQHSAN,MAR,7,35,2,
AU)TOU=,MAR,7,35,3,
AI(,MAR,7,35,4,
A)KOAI/,MAR,7,35,5,
KAI\,MAR,7,35,6,
E)LU/QH,MAR,7,35,7,
O(,MAR,7,35,8,
DESMO\S,MAR,7,35,9,
TH=S,MAR,7,35,10,
GLW/SSHS,MAR,7,35,11,
AU)TOU=,MAR,7,35,12,
KAI\,MAR,7,35,13,
E)LA/LEI,MAR,7,35,14,
O)RQW=S,MAR,7,35,15,
*KAI\,MAR,7,36,0,
DIESTEI/LATO,MAR,7,36,1,
AU)TOI=S,MAR,7,36,2,
I(/NA,MAR,7,36,3,
MHDENI\,MAR,7,36,4,
EI)/PWSIN,MAR,7,36,5,
O(/SON,MAR,7,36,6,
DE\,MAR,7,36,7,
AU)TO\S,MAR,7,36,8,
AU)TOI=S,MAR,7,36,9,
DIESTE/LLETO,MAR,7,36,10,
MA=LLON,MAR,7,36,11,
PERISSO/TERON,MAR,7,36,12,
E)KH/RUSSON,MAR,7,36,13,
*KAI\,MAR,7,37,0,
U(PERPERISSW=S,MAR,7,37,1,
E)CEPLH/SSONTO,MAR,7,37,2,
LE/GONTES,MAR,7,37,3,
*KALW=S,MAR,7,37,4,
PA/NTA,MAR,7,37,5,
PEPOI/HKEN,MAR,7,37,6,
KAI\,MAR,7,37,7,
TOU\S,MAR,7,37,8,
KWFOU\S,MAR,7,37,9,
POIEI=,MAR,7,37,10,
A)KOU/EIN,MAR,7,37,11,
KAI\,MAR,7,37,12,
TOU\S,MAR,7,37,13,
A)LA/LOUS,MAR,7,37,14,
LALEI=N,MAR,7,37,15,
*)EN,MAR,8,1,0,
E)KEI/NAIS,MAR,8,1,1,
TAI=S,MAR,8,1,2,
H(ME/RAIS,MAR,8,1,3,
PAMPO/LLOU,MAR,8,1,4,
O)/XLOU,MAR,8,1,5,
O)/NTOS,MAR,8,1,6,
KAI\,MAR,8,1,7,
MH\,MAR,8,1,8,
E)XO/NTWN,MAR,8,1,9,
TI/,MAR,8,1,10,
FA/GWSIN,MAR,8,1,11,
PROSKALESA/MENOS,MAR,8,1,12,
O(,MAR,8,1,13,
*)IHSOU=S,MAR,8,1,14,
TOU\S,MAR,8,1,15,
MAQHTA\S,MAR,8,1,16,
AU)TOU=,MAR,8,1,17,
LE/GEI,MAR,8,1,18,
AU)TOI=S,MAR,8,1,19,
*SPLAGXNI/ZOMAI,MAR,8,2,0,
E)PI\,MAR,8,2,1,
TO\N,MAR,8,2,2,
O)/XLON,MAR,8,2,3,
O(/TI,MAR,8,2,4,
H)/DH,MAR,8,2,5,
H(ME/RAI,MAR,8,2,6,
TREI=S,MAR,8,2,7,
PROSME/NOUSI/N,MAR,8,2,8,
MOI,MAR,8,2,9,
KAI\,MAR,8,2,10,
OU)K,MAR,8,2,11,
E)/XOUSIN,MAR,8,2,12,
TI/,MAR,8,2,13,
FA/GWSIN,MAR,8,2,14,
KAI\,MAR,8,3,0,
E)A\N,MAR,8,3,1,
A)POLU/SW,MAR,8,3,2,
AU)TOU\S,MAR,8,3,3,
NH/STEIS,MAR,8,3,4,
EI)S,MAR,8,3,5,
OI)=KON,MAR,8,3,6,
AU)TW=N,MAR,8,3,7,
E)KLUQH/SONTAI,MAR,8,3,8,
E)N,MAR,8,3,9,
TH=|,MAR,8,3,10,
O(DW=|,MAR,8,3,11,
TINE\S,MAR,8,3,12,
GA\R,MAR,8,3,13,
AU)TW=N,MAR,8,3,14,
MAKRO/QEN,MAR,8,3,15,
H(/KOUSIN,MAR,8,3,16,
*KAI\,MAR,8,4,0,
A)PEKRI/QHSAN,MAR,8,4,1,
AU)TW=|,MAR,8,4,2,
OI(,MAR,8,4,3,
MAQHTAI\,MAR,8,4,4,
AU)TOU=,MAR,8,4,5,
*PO/QEN,MAR,8,4,6,
TOU/TOUS,MAR,8,4,7,
DUNH/SETAI/,MAR,8,4,8,
TIS,MAR,8,4,9,
W(=DE,MAR,8,4,10,
XORTA/SAI,MAR,8,4,11,
A)/RTWN,MAR,8,4,12,
E)P,MAR,8,4,13,
E)RHMI/AS,MAR,8,4,14,
*KAI\,MAR,8,5,0,
E)PHRW/TA,MAR,8,5,1,
AU)TOU/S,MAR,8,5,2,
*PO/SOUS,MAR,8,5,3,
E)/XETE,MAR,8,5,4,
A)/RTOUS,MAR,8,5,5,
*OI(,MAR,8,5,6,
DE\,MAR,8,5,7,
EI)=PON,MAR,8,5,8,
*(EPTA/,MAR,8,5,9,
*KAI\,MAR,8,6,0,
PARH/GGEILEN,MAR,8,6,1,
TW=|,MAR,8,6,2,
O)/XLW|,MAR,8,6,3,
A)NAPESEI=N,MAR,8,6,4,
E)PI\,MAR,8,6,5,
TH=S,MAR,8,6,6,
GH=S,MAR,8,6,7,
KAI\,MAR,8,6,8,
LABW\N,MAR,8,6,9,
TOU\S,MAR,8,6,10,
E(PTA\,MAR,8,6,11,
A)/RTOUS,MAR,8,6,12,
EU)XARISTH/SAS,MAR,8,6,13,
E)/KLASEN,MAR,8,6,14,
KAI\,MAR,8,6,15,
E)DI/DOU,MAR,8,6,16,
TOI=S,MAR,8,6,17,
MAQHTAI=S,MAR,8,6,18,
AU)TOU=,MAR,8,6,19,
I(/NA,MAR,8,6,20,
PARAQW=SIN,MAR,8,6,21,
KAI\,MAR,8,6,22,
PARE/QHKAN,MAR,8,6,23,
TW=|,MAR,8,6,24,
O)/XLW|,MAR,8,6,25,
*KAI\,MAR,8,7,0,
EI)=XON,MAR,8,7,1,
I)XQU/DIA,MAR,8,7,2,
O)LI/GA,MAR,8,7,3,
KAI\,MAR,8,7,4,
EU)LOGH/SAS,MAR,8,7,5,
EI)=PEN,MAR,8,7,6,
PARAQEI=NAI,MAR,8,7,7,
KAI\,MAR,8,7,8,
AU)TA/,MAR,8,7,9,
*)/EFAGON,MAR,8,8,0,
DE/,MAR,8,8,1,
KAI\,MAR,8,8,2,
E)XORTA/SQHSAN,MAR,8,8,3,
