id,word,unicode,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_why_indeclinable,rp_kai_crasis,rp_attic_greek_form
29635,idia,ιδια,18,2398,{A-APN},Adjective,Neuter,Plural,Accusative,,,,,,,,,
29637,ecagousin,εξαγουσιν,1,1806,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
29640,staurwswsin,σταυρωσωσιν,1,4717,{V-AAS-3P},Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
29643,aggareuousin,αγγαρευουσιν,1,29,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
29644,paragonta,παραγοντα,1,3855,{V-PAP-ASM},Verb,Masculine,Singular,Accusative,Present,,Active,Participle,,,,,
29653,alecandrou,αλεξανδρου,1,223,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
29655,roufou,ρουφου,1,4504,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
29673,edidoun,εδιδουν,2,1325,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
29676,esmurnismenon,εσμυρνισμενον,1,4669,{V-RPP-ASM},Verb,Masculine,Singular,Accusative,Perfect,,Passive,Participle,,,,,
29685,diamerizontai,διαμεριζονται,1,1266,{V-PMI-3P},Verb,,Plural,,Present,,Middle,Indicative,Third person,,,,
29701,estaurwsan,εσταυρωσαν,7,4717,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
29708,aitias,αιτιασ,2,156,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
29710,epigegrammenh,επιγεγραμμενη,1,1924,{V-RPP-NSF},Verb,Feminine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
29718,staurousin,σταυρουσιν,1,4717,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
29720,lhstas,ληστασ,2,3027,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
29732,grafh,γραφη,24,1124,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
29737,anomwn,ανομων,3,459,{A-GPM},Adjective,Masculine,Plural,Genitive,,,,,,,,,
29738,elogisqh,ελογισθη,9,3049,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
29750,oua,ουα,1,3758,{INJ},?,,,,,,,,,,,,
29763,kataba,καταβα,1,2597,{V-2AAM-2S-ATT},Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,Attic Greek form
29798,pisteuswmen,πιστευσωμεν,3,4100,{V-AAS-1P},Verb,,Plural,,Aorist,,Active,Subjunctive,First person,,,,
29802,sunestaurwmenoi,συνεσταυρωμενοι,1,4957,{V-RPP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,Passive,Participle,,,,,
29823,enath,ενατη,1,1766,{A-DSF},Adjective,Feminine,Singular,Dative,,,,,,,,,
29824,ebohsen,εβοησεν,2,994,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
29830,elwi,ελωι,2,1682,{ARAM},Aramaism,,,,,,,,,,,,
29860,gemisas,γεμισασ,1,1072,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
29874,kaqelein,καθελειν,1,2507,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
29882,ecepneusen,εξεπνευσεν,3,1606,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
29898,kenturiwn,κεντυριων,1,2760,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
29900,paresthkws,παρεστηκωσ,3,3936,{V-RAP-NSM},Verb,Masculine,Singular,Nominative,Perfect,,Active,Participle,,,,,
29902,enantias,εναντιασ,2,1727,{A-GSF},Adjective,Feminine,Singular,Genitive,,,,,,,,,
29936,mikrou,μικρου,3,3398,{A-GSM},Adjective,Masculine,Singular,Genitive,,,,,,,,,
29941,salwmh,σαλωμη,2,4539,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
29949,hkolouqoun,ηκολουθουν,1,190,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
29955,allai,αλλαι,1,243,{A-NPF},Adjective,Feminine,Plural,Nominative,,,,,,,,,
29958,sunanabasai,συναναβασαι,1,4872,{V-2AAP-NPF},Verb,Feminine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
29968,paraskeuh,παρασκευη,4,3904,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
29971,prosabbaton,προσαββατον,1,4315,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
29977,eusxhmwn,ευσχημων,1,2158,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
29978,bouleuths,βουλευτησ,2,1010,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
29983,prosdexomenos,προσδεχομενοσ,2,4327,{V-PNP-NSM},Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
29988,tolmhsas,τολμησασ,1,5111,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
30004,teqnhken,τεθνηκεν,3,2348,{V-RAI-3S},Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,
30008,kenturiwna,κεντυριωνα,1,2760,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
30018,kenturiwnos,κεντυριωνοσ,1,2760,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
30019,edwrhsato,εδωρησατο,1,1433,{V-ADI-3S},Verb,,Singular,,Aorist,,middle Deponent,Indicative,Third person,,,,
30025,agorasas,αγορασασ,1,59,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
30028,kaqelwn,καθελων,3,2507,{V-2AAP-NSM},Verb,Masculine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
30030,eneilhsen,ενειλησεν,1,1750,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
30034,kateqhken,κατεθηκεν,1,2698,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
30040,lelatomhmenon,λελατομημενον,1,2998,{V-RPP-NSN},Verb,Neuter,Singular,Nominative,Perfect,,Passive,Participle,,,,,
30042,petras,πετρασ,4,4073,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
30044,prosekulisen,προσεκυλισεν,1,4351,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
30059,eqewroun,εθεωρουν,2,2334,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
30061,tiqetai,τιθεται,1,5087,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
30063,diagenomenou,διαγενομενου,2,1230,{V-2ADP-GSN},Verb,Neuter,Singular,Genitive,Second Aorist,,middle Deponent,Participle,,,,,
30075,arwmata,αρωματα,3,759,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
30077,elqousai,ελθουσαι,1,2064,{V-2AAP-NPF},Verb,Feminine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
30078,aleiywsin,αλειψωσιν,1,218,{V-AAS-3P},Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
30084,mias,μιασ,9,1520,{A-GSF},Adjective,Feminine,Singular,Genitive,,,,,,,,,
30089,mnhmeion,μνημειον,18,3419,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
30096,eautas,εαυτασ,4,1438,{F-3APF},Reflexive Pronoun,Feminine,Plural,Accusative,,,,,Third person,,,,
30098,apokulisei,αποκυλισει,1,617,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
30108,anableyasai,αναβλεψασαι,1,308,{V-AAP-NPF},Verb,Feminine,Plural,Nominative,Aorist,,Active,Participle,,,,,
30111,apokekulistai,αποκεκυλισται,1,617,{V-RPI-3S},Verb,,Singular,,Perfect,,Passive,Indicative,Third person,,,,
30119,eiselqousai,εισελθουσαι,2,1525,{V-2AAP-NPF},Verb,Feminine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
30124,neaniskon,νεανισκον,1,3495,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
30128,deciois,δεξιοισ,1,1188,{A-DPN},Adjective,Neuter,Plural,Dative,,,,,,,,,
30129,peribeblhmenon,περιβεβλημενον,2,4016,{V-RPP-ASM},Verb,Masculine,Singular,Accusative,Perfect,,Passive,Participle,,,,,
30130,stolhn,στολην,2,4749,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
30133,eceqambhqhsan,εξεθαμβηθησαν,1,1568,{V-API-3P},Verb,,Plural,,Aorist,,Passive,Indicative,Third person,,,,
30139,ekqambeisqe,εκθαμβεισθε,1,1568,{V-PPM-2P},Verb,,Plural,,Present,,Passive,Imperative,Second person,,,,
30143,nazarhnon,ναζαρηνον,1,3479,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
30185,autas,αυτασ,11,846,{P-APF},Personal Pronoun,Feminine,Plural,Accusative,,,,,,,,,
30186,tromos,τρομοσ,1,5156,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
30188,ekstasis,εκστασισ,3,1611,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
30207,ekbeblhkei,εκβεβληκει,1,1544,{V-LAI-3S},Verb,,Singular,,Pluperfect,,Active,Indicative,Third person,,,,
30211,poreuqeisa,πορευθεισα,1,4198,{V-AOP-NSF},Verb,Feminine,Singular,Nominative,Aorist,,passive Deponent,Participle,,,,,
30212,aphggeilen,απηγγειλεν,10,518,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
30216,genomenois,γενομενοισ,2,1096,{V-2ADP-DPM},Verb,Masculine,Plural,Dative,Second Aorist,,middle Deponent,Participle,,,,,
30217,penqousin,πενθουσιν,1,3996,{V-PAP-DPM},Verb,Masculine,Plural,Dative,Present,,Active,Participle,,,,,
30219,klaiousin,κλαιουσιν,1,2799,{V-PAP-DPM},Verb,Masculine,Plural,Dative,Present,,Active,Participle,,,,,
30220,kakeinoi,κακεινοι,6,2548,{D-NPM-K},Demonstrative Pronoun,Masculine,Plural,Nominative,,,,,,,,kai crasis,
30223,zh,ζη,13,2198,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
30225,eqeaqh,εθεαθη,1,2300,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
30228,hpisthsan,ηπιστησαν,2,569,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
30236,efanerwqh,εφανερωθη,11,5319,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
30239,morfh,μορφη,2,3444,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
30240,poreuomenois,πορευομενοισ,1,4198,{V-PNP-DPM},Verb,Masculine,Plural,Dative,Present,,middle or passive Deponent,Participle,,,,,
30247,loipois,λοιποισ,8,3062,{A-DPM},Adjective,Masculine,Plural,Dative,,,,,,,,,
30252,anakeimenois,ανακειμενοισ,2,345,{V-PNP-DPM},Verb,Masculine,Plural,Dative,Present,,middle or passive Deponent,Participle,,,,,
30258,wneidisen,ωνειδισεν,1,3679,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
30266,qeasamenois,θεασαμενοισ,1,2300,{V-ADP-DPM},Verb,Masculine,Plural,Dative,Aorist,,middle Deponent,Participle,,,,,
30268,eghgermenon,εγηγερμενον,2,1453,{V-RPP-ASM},Verb,Masculine,Singular,Accusative,Perfect,,Passive,Participle,,,,,
30284,ktisei,κτισει,4,2937,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
30286,pisteusas,πιστευσασ,2,4100,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
30292,apisthsas,απιστησασ,1,569,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
30293,katakriqhsetai,κατακριθησεται,1,2632,{V-FPI-3S},Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
30297,pisteusasin,πιστευσασιν,3,4100,{V-AAP-DPM},Verb,Masculine,Plural,Dative,Aorist,,Active,Participle,,,,,
30299,parakolouqhsei,παρακολουθησει,1,3877,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
30305,ekbalousin,εκβαλουσιν,1,1544,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
30306,glwssais,γλωσσαισ,15,1100,{N-DPF},Noun,Feminine,Plural,Dative,,,,,,,,,
30307,lalhsousin,λαλησουσιν,1,2980,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
30308,kainais,καιναισ,1,2537,{A-DPF},Adjective,Feminine,Plural,Dative,,,,,,,,,
30312,qanasimon,θανασιμον,1,2286,{A-ASN},Adjective,Neuter,Singular,Accusative,,,,,,,,,
30314,piwsin,πιωσιν,1,4095,{V-2AAS-3P},Verb,,Plural,,Second Aorist,,Active,Subjunctive,Third person,,,,
30318,blayh,βλαψη,1,984,{V-AAS-3S},Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
30322,epiqhsousin,επιθησουσιν,1,2007,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
30325,ecousin,εξουσιν,2,2192,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
30334,anelhfqh,ανεληφθη,5,353,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
30347,ekhrucan,εκηρυξαν,1,2784,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
30348,pantaxou,πανταχου,7,3837,{ADV},Adverb,,,,,,,,,,,,
30351,sunergountos,συνεργουντοσ,1,4903,{V-PAP-GSM},Verb,Masculine,Singular,Genitive,Present,,Active,Participle,,,,,
30355,bebaiountos,βεβαιουντοσ,1,950,{V-PAP-GSM},Verb,Masculine,Singular,Genitive,Present,,Active,Participle,,,,,
30358,epakolouqountwn,επακολουθουντων,1,1872,{V-PAP-GPN},Verb,Neuter,Plural,Genitive,Present,,Active,Participle,,,,,
30359,shmeiwn,σημειων,3,4592,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
30361,epeidhper,επειδηπερ,1,1895,{CONJ},Conjunction,,,,,,,,,,,,
30363,epexeirhsan,επεχειρησαν,2,2021,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
30364,anatacasqai,αναταξασθαι,1,392,{V-ADN},Verb,,,,Aorist,,middle Deponent,Infinitive,,,,,
30365,dihghsin,διηγησιν,1,1335,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
30368,peplhroforhmenwn,πεπληροφορημενων,1,4135,{V-RPP-GPN},Verb,Neuter,Plural,Genitive,Perfect,,Passive,Participle,,,,,
30371,pragmatwn,πραγματων,4,4229,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
30373,paredosan,παρεδοσαν,1,3860,{V-2AAI-3P},Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
30378,autoptai,αυτοπται,1,845,{N-NPM},Noun,Masculine,Plural,Nominative,,,,,,,,,
30381,genomenoi,γενομενοι,6,1096,{V-2ADP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,middle Deponent,Participle,,,,,
30384,edocen,εδοξεν,4,1380,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
30385,kamoi,καμοι,3,2504,{P-1DS-K},Personal Pronoun,,Singular,Dative,,,,,First person,,,kai crasis,
30386,parhkolouqhkoti,παρηκολουθηκοτι,1,3877,{V-RAP-DSM},Verb,Masculine,Singular,Dative,Perfect,,Active,Participle,,,,,
30390,kaqechs,καθεξησ,5,2517,{ADV},Adverb,,,,,,,,,,,,
30393,kratiste,κρατιστε,3,2903,{A-VSM-S},Adjective,Masculine,Singular,Vocative,,superlative,,,,,,,
30394,qeofile,θεοφιλε,2,2321,{N-VSM},Noun,Masculine,Singular,Vocative,,,,,,,,,
30396,epignws,επιγνωσ,1,1921,{V-2AAS-2S},Verb,,Singular,,Second Aorist,,Active,Subjunctive,Second person,,,,
30399,kathxhqhs,κατηχηθησ,1,2727,{V-API-2S},Verb,,Singular,,Aorist,,Passive,Indicative,Second person,,,,
30402,asfaleian,ασφαλειαν,1,803,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
30412,iereus,ιερευσ,12,2409,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
30415,zaxarias,ζαχαριασ,4,2197,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
30417,efhmerias,εφημεριασ,2,2183,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
30425,qugaterwn,θυγατερων,1,2364,{N-GPF},Noun,Feminine,Plural,Genitive,,,,,,,,,
30426,aarwn,ααρων,5,2,{N-PRI},Noun,,,,,,,,,Indeclinable,proper noun,,
30431,elisabet,ελισαβετ,9,1665,{N-PRI},Noun,,,,,,,,,Indeclinable,proper noun,,
30436,enwpion,ενωπιον,96,1799,{PREP},Preposition,,,,,,,,,,,,
30441,pasais,πασαισ,6,3956,{A-DPF},Adjective,Feminine,Plural,Dative,,,,,,,,,
30445,dikaiwmasin,δικαιωμασιν,2,1345,{N-DPN},Noun,Neuter,Plural,Dative,,,,,,,,,
30448,amemptoi,αμεμπτοι,2,273,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
30454,kaqoti,καθοτι,5,2530,{CONJ},Conjunction,,,,,,,,,,,,
30458,steira,στειρα,3,4723,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
30461,probebhkotes,προβεβηκοτεσ,1,4260,{V-RAP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,Active,Participle,,,,,
30471,ierateuein,ιερατευειν,1,2407,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
30475,tacei,ταξει,1,5010,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
30479,enanti,εναντι,1,1725,{PREP},Preposition,,,,,,,,,,,,
30484,eqos,εθοσ,6,1485,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
30486,ierateias,ιερατειασ,1,2405,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
30487,elaxen,ελαχεν,2,2975,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
30489,qumiasai,θυμιασαι,1,2370,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
30503,proseuxomenon,προσευχομενον,3,4336,{V-PNP-NSN},Verb,Neuter,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
30508,qumiamatos,θυμιαματοσ,2,2368,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
30526,fobos,φοβοσ,12,5401,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
30527,epepesen,επεπεσεν,8,1968,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
30538,zaxaria,ζαχαρια,1,2197,{N-VSM},Noun,Masculine,Singular,Vocative,,,,,,,,,
30539,dioti,διοτι,24,1360,{CONJ},Conjunction,,,,,,,,,,,,
30540,eishkousqh,εισηκουσθη,2,1522,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
30542,dehsis,δεησισ,3,1162,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
30549,gennhsei,γεννησει,2,1080,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
30560,xara,χαρα,23,5479,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
30563,agalliasis,αγαλλιασισ,1,20,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
30570,xarhsontai,χαρησονται,1,5463,{V-2FOI-3P},Verb,,Plural,,Second Future,,passive Deponent,Indicative,Third person,,,,
30580,sikera,σικερα,1,4608,{N-OI},Noun,,,,,,,,,Indeclinable,other,,
30583,pih,πιη,2,4095,{V-2AAS-3S},Verb,,Singular,,Second Aorist,,Active,Subjunctive,Third person,,,,
30587,plhsqhsetai,πλησθησεται,1,4130,{V-FPI-3S},Verb,,Singular,,Future,,Passive,Indicative,Third person,,,,
30598,epistreyei,επιστρεψει,1,1994,{V-FAI-3S},Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
30606,proeleusetai,προελευσεται,1,4281,{V-FDI-3S},Verb,,Singular,,Future,,middle Deponent,Indicative,Third person,,,,
30614,epistreyai,επιστρεψαι,2,1994,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
30620,apeiqeis,απειθεισ,5,545,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
30622,fronhsei,φρονησει,2,5428,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
30624,etoimasai,ετοιμασαι,4,2090,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
30627,kateskeuasmenon,κατεσκευασμενον,1,2680,{V-RPP-ASM},Verb,Masculine,Singular,Accusative,Perfect,,Passive,Participle,,,,,
30636,gnwsomai,γνωσομαι,2,1097,{V-FDI-1S},Verb,,Singular,,Future,,middle Deponent,Indicative,First person,,,,
30641,presbuths,πρεσβυτησ,2,4246,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
30646,probebhkuia,προβεβηκυια,2,4260,{V-RAP-NSF},Verb,Feminine,Singular,Nominative,Perfect,,Active,Participle,,,,,
30659,gabrihl,γαβριηλ,2,1043,{N-PRI},Noun,,,,,,,,,Indeclinable,proper noun,,
30671,euaggelisasqai,ευαγγελισασθαι,7,2097,{V-AMN},Verb,,,,Aorist,,Middle,Infinitive,,,,,
30677,siwpwn,σιωπων,1,4623,{V-PAP-NSM},Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
30687,anq,ανθ,5,473,{PREP},Preposition,,,,,,,,,,,,
30695,plhrwqhsontai,πληρωθησονται,1,4137,{V-FPI-3P},Verb,,Plural,,Future,,Passive,Indicative,Third person,,,,
30698,kairon,καιρον,22,2540,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
30704,prosdokwn,προσδοκων,3,4328,{V-PAP-NSM},Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
30706,zaxarian,ζαχαριαν,2,2197,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
30711,xronizein,χρονιζειν,1,5549,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
30725,optasian,οπτασιαν,2,3701,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
30726,ewraken,εωρακεν,12,3708,{V-RAI-3S-ATT},Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,Attic Greek form
30733,dianeuwn,διανευων,1,1269,{V-PAP-NSM},Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
30736,diemenen,διεμενεν,1,1265,{V-IAI-3S},Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
30741,eplhsqhsan,επλησθησαν,12,4130,{V-API-3P},Verb,,Plural,,Aorist,,Passive,Indicative,Third person,,,,
30745,leitourgias,λειτουργιασ,5,3009,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
30757,sunelaben,συνελαβεν,1,4815,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
30763,periekruben,περιεκρυβεν,1,4032,{V-IAI-3S},Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
30765,mhnas,μηνασ,14,3376,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
30777,epeiden,επειδεν,1,1896,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
30778,afelein,αφελειν,1,851,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
30780,oneidos,ονειδοσ,1,3681,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
30787,mhni,μηνι,1,3376,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
30789,ektw,εκτω,2,1623,{A-DSM},Adjective,Masculine,Singular,Dative,,,,,,,,,
30790,apestalh,απεσταλη,3,649,{V-2API-3S},Verb,,Singular,,Second Aorist,,Passive,Indicative,Third person,,,,
30805,parqenon,παρθενον,4,3933,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
30806,memnhsteumenhn,μεμνηστευμενην,1,3423,{V-RPP-ASF},Verb,Feminine,Singular,Accusative,Perfect,,Passive,Participle,,,,,
30818,parqenou,παρθενου,1,3933,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
